88
t_index  tf-idf
26     0.001
65     0.073
82     0.072
112     0.07
159     0.109
256     0.057
310     0.07
320     0.097
375     0.08
418     0.076
449     0.245
466     0.111
472     0.189
476     0.063
565     0.109
613     0.077
643     0.031
671     0.109
853     0.151
899     0.116
940     0.069
1120     0.058
1266     0.077
1292     0.064
1432     0.061
1451     0.201
1464     0.072
1467     0.052
1468     0.139
1522     0.09
1541     0.307
1575     0.08
1578     0.328
1692     0.081
1695     0.109
1793     0.07
1891     0.042
1895     0.077
1940     0.182
1949     0.085
2088     0.102
2200     0.097
2206     0.083
2237     0.046
2256     0.109
2316     0.087
2321     0.051
2339     0.074
2429     0.121
2483     0.076
2506     0.093
2537     0.024
2540     0.047
2575     0.08
2576     0.121
2599     0.085
2620     0.102
2738     0.122
2758     0.139
2803     0.09
2812     0.088
2879     0.035
2882     0.042
2907     0.084
2971     0.093
3004     0.066
3155     0.093
3204     0.038
3230     0.17
3247     0.069
3320     0.109
3342     0.064
3377     0.078
3394     0.149
3395     0.087
3404     0.085
3484     0.097
3520     0.109
3536     0.05
3553     0.039
3616     0.034
3617     0.097
3663     0.061
3670     0.09
3671     0.102
3696     0.058
3703     0.131
3775     0.065
