160
t_index  tf-idf
19     0.0
53     0.043
66     0.055
107     0.045
125     0.036
174     0.043
191     0.035
199     0.069
266     0.056
368     0.024
375     0.055
384     0.045
397     0.089
416     0.047
428     0.045
445     0.043
457     0.045
466     0.026
472     0.058
524     0.034
564     0.134
566     0.05
602     0.099
613     0.106
649     0.056
675     0.037
771     0.056
773     0.047
863     0.026
924     0.041
934     0.056
940     0.032
1077     0.059
1081     0.075
1120     0.027
1143     0.041
1156     0.056
1159     0.072
1171     0.038
1174     0.089
1213     0.045
1214     0.056
1227     0.036
1244     0.033
1253     0.089
1280     0.056
1301     0.022
1308     0.066
1362     0.091
1363     0.027
1370     0.056
1490     0.072
1513     0.056
1515     0.075
1541     0.094
1569     0.061
1578     0.351
1590     0.037
1598     0.056
1674     0.041
1683     0.093
1708     0.054
1714     0.05
1734     0.029
1838     0.036
1856     0.045
1874     0.041
1878     0.241
1915     0.035
1918     0.113
1953     0.038
1957     0.035
1967     0.032
1980     0.035
2078     0.029
2089     0.038
2090     0.045
2115     0.212
2119     0.187
2161     0.023
2175     0.045
2210     0.055
2229     0.056
2263     0.045
2270     0.037
2292     0.05
2316     0.02
2333     0.111
2339     0.034
2351     0.047
2418     0.036
2431     0.037
2440     0.02
2467     0.056
2509     0.056
2537     0.033
2565     0.056
2588     0.041
2592     0.047
2593     0.056
2605     0.037
2610     0.111
2654     0.031
2678     0.056
2719     0.028
2726     0.08
2734     0.022
2757     0.045
2762     0.037
2799     0.039
2830     0.038
2879     0.048
2903     0.021
2906     0.043
2907     0.019
2922     0.056
2946     0.032
2989     0.056
3004     0.03
3011     0.047
3049     0.035
3062     0.043
3070     0.058
3078     0.076
3080     0.033
3102     0.047
3111     0.033
3128     0.037
3148     0.066
3167     0.038
3190     0.056
3204     0.053
3225     0.084
3281     0.056
3299     0.028
3309     0.05
3335     0.167
3404     0.235
3412     0.05
3463     0.034
3469     0.045
3495     0.05
3498     0.041
3515     0.026
3578     0.334
3588     0.071
3615     0.029
3624     0.043
3646     0.136
3647     0.05
3648     0.041
3675     0.223
3689     0.218
3696     0.053
3722     0.034
3777     0.036
3790     0.064
3797     0.034
3802     0.041
3811     0.089
