204
t_index  tf-idf
6     0.0
31     0.036
66     0.021
99     0.09
105     0.03
109     0.028
112     0.025
114     0.032
150     0.023
165     0.033
222     0.032
296     0.027
341     0.043
342     0.043
343     0.032
366     0.043
418     0.027
466     0.02
476     0.022
487     0.028
504     0.033
513     0.025
539     0.031
541     0.031
549     0.034
610     0.033
616     0.066
619     0.043
683     0.043
684     0.043
686     0.043
695     0.029
727     0.031
734     0.031
738     0.103
764     0.038
863     0.04
882     0.158
884     0.025
892     0.034
899     0.369
973     0.038
991     0.038
1013     0.024
1058     0.043
1089     0.063
1126     0.038
1159     0.028
1200     0.023
1213     0.034
1217     0.115
1244     0.025
1266     0.027
1270     0.064
1271     0.038
1290     0.018
1301     0.034
1331     0.038
1358     0.036
1361     0.069
1363     0.042
1375     0.036
1410     0.077
1422     0.077
1432     0.022
1443     0.032
1451     0.024
1490     0.028
1509     0.027
1541     0.072
1542     0.074
1556     0.069
1565     0.117
1569     0.023
1578     0.231
1589     0.034
1590     0.029
1600     0.028
1620     0.038
1621     0.06
1623     0.092
1631     0.032
1674     0.032
1691     0.034
1692     0.057
1731     0.036
1791     0.024
1804     0.032
1830     0.038
1874     0.032
1881     0.028
1891     0.015
1893     0.05
1915     0.027
1918     0.044
1927     0.029
1949     0.03
1967     0.024
1977     0.038
1980     0.053
1983     0.032
2010     0.025
2022     0.022
2031     0.043
2052     0.038
2054     0.043
2075     0.023
2115     0.054
2139     0.022
2155     0.034
2224     0.031
2234     0.036
2237     0.049
2302     0.014
2316     0.092
2320     0.032
2321     0.053
2332     0.031
2339     0.026
2355     0.027
2370     0.038
2407     0.105
2423     0.029
2442     0.043
2465     0.029
2483     0.027
2486     0.043
2503     0.02
2506     0.033
2522     0.069
2532     0.043
2575     0.028
2595     0.029
2623     0.05
2658     0.043
2670     0.036
2679     0.036
2689     0.043
2696     0.033
2736     0.033
2738     0.237
2768     0.11
2774     0.023
2794     0.038
2819     0.069
2830     0.029
2834     0.038
2861     0.071
2864     0.038
2879     0.012
2918     0.031
2942     0.33
2956     0.029
2968     0.083
2973     0.027
2990     0.069
3000     0.019
3004     0.023
3018     0.038
3021     0.043
3043     0.059
3049     0.027
3070     0.022
3144     0.043
3184     0.036
3274     0.034
3328     0.034
3342     0.045
3358     0.031
3377     0.028
3396     0.038
3404     0.27
3406     0.062
3419     0.043
3421     0.032
3426     0.082
3450     0.043
3465     0.034
3474     0.025
3536     0.018
3545     0.023
3547     0.034
3553     0.055
3569     0.043
3602     0.036
3615     0.022
3617     0.034
3644     0.024
3656     0.028
3669     0.129
3671     0.036
3674     0.038
3675     0.385
3696     0.021
3698     0.032
3713     0.018
3719     0.026
3724     0.026
3743     0.021
3746     0.072
3760     0.09
3775     0.091
3790     0.016
3800     0.026
