56
t_index  tf-idf
61     0.002
116     0.132
131     0.093
152     0.127
293     0.113
345     0.119
485     0.106
535     0.123
536     0.297
616     0.085
851     0.103
884     0.196
988     0.119
1227     0.106
1283     0.106
1301     0.065
1361     0.132
1465     0.116
1469     0.108
1541     0.139
1543     0.103
1621     0.077
1780     0.132
1822     0.132
1860     0.132
1947     0.106
2000     0.085
2182     0.104
2243     0.091
2316     0.059
2339     0.101
2459     0.116
2479     0.221
2618     0.139
2651     0.165
2834     0.148
2848     0.097
2892     0.116
2906     0.127
2946     0.191
2954     0.202
3094     0.108
3223     0.165
3236     0.139
3373     0.148
3382     0.101
3474     0.095
3476     0.227
3484     0.132
3487     0.116
3528     0.123
3600     0.165
3675     0.165
3703     0.089
3729     0.165
3790     0.063
