74
t_index  tf-idf
21     0.001
39     0.106
304     0.121
429     0.097
468     0.086
472     0.078
476     0.078
586     0.075
590     0.109
602     0.09
613     0.048
628     0.101
693     0.097
704     0.136
775     0.071
846     0.151
896     0.094
966     0.127
1009     0.151
1089     0.111
1174     0.121
1179     0.136
1227     0.097
1348     0.064
1350     0.091
1541     0.254
1578     0.271
1623     0.065
1734     0.079
1858     0.155
1891     0.052
2011     0.172
2029     0.106
2047     0.086
2116     0.217
2119     0.101
2154     0.061
2186     0.083
2223     0.099
2241     0.059
2291     0.151
2324     0.116
2327     0.064
2334     0.121
2339     0.092
2537     0.06
2540     0.058
2589     0.081
2590     0.136
2675     0.136
2719     0.076
2863     0.136
2879     0.044
2914     0.121
2946     0.087
2983     0.282
2984     0.101
3056     0.151
3104     0.055
3175     0.112
3242     0.078
3383     0.112
3404     0.212
3457     0.049
3615     0.079
3648     0.112
3666     0.077
3679     0.106
3733     0.076
3749     0.099
3766     0.081
3768     0.088
3775     0.081
3805     0.06
