258
t_index  tf-idf
7     0.001
8     0.033
20     0.033
21     0.033
34     0.08
42     0.039
77     0.031
85     0.053
112     0.061
118     0.042
125     0.034
150     0.056
164     0.026
175     0.044
176     0.039
183     0.064
199     0.033
201     0.035
202     0.028
229     0.069
232     0.035
244     0.025
254     0.035
256     0.025
274     0.044
281     0.032
302     0.131
303     0.03
307     0.1
333     0.044
336     0.039
348     0.12
365     0.097
368     0.044
375     0.035
428     0.042
434     0.105
451     0.038
498     0.028
592     0.035
616     0.027
624     0.037
643     0.014
661     0.053
664     0.059
667     0.032
701     0.044
728     0.047
738     0.032
745     0.04
762     0.078
784     0.053
793     0.084
797     0.145
800     0.044
803     0.032
829     0.047
857     0.027
872     0.035
873     0.127
877     0.047
893     0.04
912     0.037
920     0.022
925     0.047
930     0.035
932     0.028
946     0.044
965     0.039
979     0.025
985     0.042
1009     0.053
1013     0.03
1048     0.053
1049     0.027
1077     0.028
1108     0.037
1132     0.042
1182     0.053
1203     0.072
1208     0.023
1287     0.044
1290     0.023
1294     0.047
1303     0.047
1308     0.031
1328     0.042
1329     0.047
1348     0.067
1356     0.053
1362     0.029
1396     0.095
1399     0.04
1421     0.04
1428     0.027
1444     0.035
1467     0.023
1490     0.034
1497     0.047
1515     0.035
1536     0.047
1542     0.03
1569     0.029
1603     0.022
1615     0.035
1664     0.039
1683     0.029
1695     0.047
1705     0.067
1708     0.051
1718     0.047
1752     0.035
1758     0.032
1821     0.117
1829     0.047
1833     0.078
1838     0.069
1873     0.039
1878     0.038
1891     0.018
1914     0.028
1930     0.047
1937     0.044
1951     0.035
1953     0.072
1975     0.028
1980     0.033
2000     0.027
2034     0.035
2049     0.053
2057     0.027
2078     0.055
2080     0.037
2087     0.047
2090     0.084
2111     0.042
2112     0.048
2127     0.032
2135     0.028
2136     0.039
2147     0.047
2173     0.042
2217     0.063
2218     0.04
2249     0.028
2260     0.037
2272     0.053
2285     0.053
2289     0.047
2292     0.047
2299     0.04
2302     0.155
2316     0.019
2321     0.022
2338     0.039
2339     0.064
2363     0.047
2406     0.029
2416     0.042
2440     0.038
2447     0.042
2451     0.033
2467     0.105
2470     0.044
2473     0.032
2475     0.027
2476     0.028
2493     0.032
2503     0.025
2511     0.078
2525     0.083
2555     0.047
2592     0.044
2598     0.047
2614     0.059
2632     0.044
2634     0.036
2643     0.053
2650     0.047
2654     0.029
2662     0.044
2692     0.102
2708     0.039
2714     0.053
2716     0.053
2719     0.027
2735     0.04
2758     0.03
2808     0.044
2876     0.047
2879     0.107
2882     0.037
2904     0.034
2905     0.047
2907     0.018
2912     0.037
2919     0.053
2939     0.045
2952     0.145
2973     0.067
2975     0.033
2993     0.032
3022     0.053
3030     0.167
3032     0.04
3070     0.027
3080     0.031
3098     0.042
3111     0.031
3157     0.037
3159     0.04
3173     0.044
3202     0.035
3204     0.033
3207     0.036
3225     0.08
3228     0.042
3230     0.037
3243     0.047
3281     0.053
3282     0.072
3283     0.03
3290     0.022
3298     0.039
3299     0.027
3315     0.029
3343     0.04
3354     0.053
3358     0.076
3394     0.032
3395     0.057
3404     0.259
3406     0.076
3426     0.025
3488     0.053
3509     0.032
3510     0.039
3515     0.024
3545     0.028
3553     0.068
3588     0.045
3615     0.055
3616     0.015
3636     0.108
3658     0.047
3675     0.473
3685     0.038
3695     0.059
3696     0.025
3699     0.071
3737     0.036
3766     0.028
3775     0.056
3777     0.034
3783     0.035
3790     0.02
3794     0.018
3795     0.119
