99
t_index  tf-idf
2     0.001
31     0.085
73     0.091
89     0.069
166     0.13
192     0.062
308     0.054
360     0.101
488     0.075
590     0.073
664     0.057
668     0.091
762     0.05
810     0.069
884     0.06
900     0.124
906     0.101
918     0.059
1021     0.085
1089     0.148
1156     0.101
1436     0.057
1451     0.111
1491     0.069
1541     0.17
1565     0.069
1610     0.052
1611     0.101
1623     0.044
1718     0.182
1858     0.052
1885     0.081
1891     0.035
1909     0.043
1940     0.051
1987     0.17
2001     0.073
2047     0.058
2053     0.101
2057     0.051
2116     0.145
2212     0.078
2226     0.085
2241     0.198
2243     0.111
2300     0.046
2310     0.078
2327     0.171
2339     0.062
2440     0.037
2475     0.104
2503     0.048
2514     0.091
2525     0.08
2537     0.04
2542     0.071
2589     0.055
2604     0.075
2606     0.122
2657     0.085
2717     0.091
2863     0.091
2869     0.079
2879     0.029
2907     0.035
2914     0.162
2949     0.101
2971     0.078
2974     0.091
2983     0.126
3029     0.081
3050     0.091
3052     0.182
3062     0.078
3104     0.074
3204     0.064
3247     0.057
3251     0.133
3275     0.073
3290     0.041
3299     0.103
3383     0.075
3404     0.355
3412     0.182
3457     0.098
3471     0.101
3472     0.119
3545     0.053
3553     0.033
3661     0.061
3666     0.052
3675     0.202
3715     0.075
3733     0.051
3760     0.071
3765     0.059
3769     0.135
3804     0.052
3805     0.04
