131
t_index  tf-idf
61     0.0
107     0.052
112     0.076
116     0.105
131     0.037
144     0.059
242     0.119
256     0.061
261     0.059
282     0.059
290     0.044
293     0.134
296     0.041
328     0.049
415     0.052
537     0.081
664     0.037
719     0.052
773     0.055
775     0.123
851     0.041
871     0.046
884     0.039
1021     0.055
1081     0.044
1088     0.13
1098     0.065
1133     0.1
1179     0.059
1256     0.055
1263     0.059
1271     0.059
1273     0.055
1293     0.065
1294     0.059
1295     0.049
1301     0.077
1308     0.039
1346     0.055
1360     0.052
1363     0.032
1366     0.052
1390     0.052
1443     0.049
1460     0.034
1465     0.046
1469     0.086
1470     0.049
1541     0.165
1575     0.043
1578     0.059
1592     0.086
1678     0.134
1802     0.065
1860     0.052
1891     0.045
1915     0.041
1918     0.033
1940     0.131
1947     0.042
1975     0.035
1977     0.059
1980     0.041
1981     0.05
2026     0.055
2032     0.065
2040     0.043
2050     0.179
2076     0.046
2127     0.04
2152     0.041
2154     0.026
2156     0.046
2186     0.036
2237     0.05
2321     0.191
2339     0.04
2355     0.041
2401     0.059
2418     0.042
2459     0.046
2479     0.131
2480     0.043
2654     0.036
2660     0.052
2672     0.046
2759     0.05
2768     0.042
2769     0.065
2799     0.046
2805     0.157
2848     0.077
2878     0.165
2879     0.057
2892     0.046
2946     0.076
2954     0.2
2961     0.224
2966     0.052
2985     0.043
2990     0.105
3021     0.391
3049     0.041
3062     0.05
3094     0.086
3106     0.065
3142     0.065
3182     0.052
3196     0.059
3238     0.065
3328     0.052
3342     0.035
3404     0.092
3413     0.08
3446     0.065
3447     0.028
3454     0.05
3487     0.092
3512     0.05
3515     0.03
3521     0.065
3553     0.042
3631     0.086
3644     0.036
3657     0.065
3675     0.326
3736     0.065
3743     0.094
3746     0.073
3760     0.138
3790     0.025
