174
t_index  tf-idf
26     0.0
27     0.047
39     0.044
104     0.101
112     0.037
123     0.061
135     0.047
187     0.063
229     0.021
252     0.051
253     0.127
281     0.038
297     0.044
302     0.039
310     0.037
332     0.11
360     0.063
377     0.049
428     0.051
523     0.042
595     0.063
602     0.038
603     0.127
613     0.02
649     0.127
664     0.036
723     0.044
724     0.063
762     0.031
769     0.106
775     0.03
817     0.063
818     0.19
822     0.063
828     0.044
836     0.068
854     0.024
863     0.029
874     0.04
915     0.097
991     0.171
1009     0.063
1076     0.049
1101     0.057
1120     0.03
1170     0.029
1242     0.151
1281     0.063
1301     0.05
1348     0.027
1350     0.038
1355     0.053
1363     0.031
1375     0.053
1436     0.036
1451     0.14
1457     0.051
1465     0.044
1467     0.054
1489     0.043
1500     0.146
1541     0.053
1542     0.037
1596     0.049
1608     0.063
1638     0.036
1689     0.053
1813     0.047
1838     0.021
1852     0.037
1856     0.051
1891     0.022
1909     0.027
1914     0.034
1923     0.127
1940     0.032
1951     0.042
1956     0.039
1967     0.036
1979     0.046
2011     0.036
2022     0.033
2052     0.057
2057     0.032
2081     0.031
2084     0.063
2107     0.049
2115     0.16
2155     0.152
2182     0.04
2195     0.047
2210     0.063
2223     0.042
2224     0.046
2226     0.053
2237     0.048
2243     0.035
2288     0.046
2302     0.021
2316     0.046
2339     0.116
2429     0.127
2430     0.063
2434     0.057
2440     0.046
2447     0.051
2448     0.057
2462     0.049
2470     0.053
2500     0.038
2503     0.06
2515     0.036
2533     0.039
2537     0.025
2546     0.046
2557     0.057
2561     0.057
2562     0.057
2599     0.089
2604     0.047
2660     0.051
2663     0.057
2734     0.025
2774     0.033
2799     0.089
2907     0.11
2952     0.058
2960     0.049
3000     0.028
3004     0.035
3021     0.063
3045     0.051
3049     0.08
3059     0.044
3062     0.049
3067     0.063
3135     0.051
3146     0.063
3147     0.038
3167     0.043
3171     0.063
3202     0.042
3204     0.161
3275     0.046
3279     0.053
3283     0.036
3284     0.051
3327     0.063
3343     0.049
3346     0.08
3359     0.057
3381     0.036
3394     0.155
3395     0.136
3404     0.4
3406     0.046
3425     0.047
3447     0.027
3515     0.059
3571     0.063
3588     0.162
3602     0.053
3613     0.061
3615     0.099
3616     0.018
3643     0.149
3653     0.063
3675     0.063
3696     0.061
3703     0.034
3746     0.035
3769     0.028
3775     0.203
3790     0.024
