251
t_index  tf-idf
16     0.0
19     0.023
22     0.027
31     0.03
73     0.032
75     0.024
82     0.021
99     0.025
114     0.027
125     0.023
166     0.023
170     0.05
208     0.049
254     0.023
256     0.017
265     0.03
290     0.072
297     0.05
305     0.036
307     0.023
310     0.021
328     0.053
332     0.041
366     0.071
413     0.036
445     0.027
472     0.074
487     0.023
496     0.037
534     0.055
535     0.027
539     0.052
549     0.029
554     0.03
592     0.024
613     0.023
616     0.037
630     0.016
666     0.071
684     0.071
688     0.026
690     0.036
693     0.046
725     0.036
734     0.026
735     0.017
738     0.065
758     0.027
760     0.036
784     0.036
789     0.043
824     0.03
854     0.013
871     0.025
882     0.038
884     0.021
892     0.029
899     0.309
901     0.024
905     0.021
918     0.021
942     0.029
965     0.027
1002     0.036
1013     0.02
1050     0.024
1066     0.032
1076     0.027
1077     0.019
1086     0.036
1089     0.066
1119     0.027
1133     0.027
1156     0.036
1170     0.017
1211     0.027
1224     0.03
1240     0.026
1241     0.036
1270     0.027
1283     0.023
1290     0.015
1301     0.014
1358     0.06
1369     0.036
1375     0.03
1410     0.032
1432     0.018
1443     0.053
1463     0.193
1468     0.061
1541     0.181
1542     0.021
1565     0.024
1578     0.45
1590     0.024
1600     0.164
1610     0.056
1623     0.015
1643     0.03
1662     0.03
1674     0.027
1676     0.036
1682     0.03
1689     0.03
1691     0.029
1707     0.036
1778     0.027
1791     0.06
1833     0.027
1838     0.012
1852     0.021
1870     0.029
1874     0.027
1881     0.023
1891     0.012
1893     0.105
1907     0.032
1908     0.04
1909     0.03
1913     0.017
1915     0.022
1937     0.03
1940     0.036
1967     0.02
1977     0.032
1980     0.022
2000     0.018
2010     0.021
2011     0.02
2022     0.056
2032     0.036
2034     0.023
2057     0.018
2075     0.019
2078     0.019
2115     0.045
2126     0.036
2139     0.037
2148     0.036
2153     0.032
2158     0.036
2161     0.015
2178     0.026
2206     0.024
2210     0.018
2237     0.082
2243     0.02
2249     0.019
2264     0.032
2283     0.036
2299     0.027
2316     0.013
2320     0.027
2321     0.045
2325     0.036
2339     0.022
2407     0.066
2476     0.037
2494     0.036
2503     0.017
2506     0.165
2515     0.04
2516     0.025
2532     0.036
2537     0.007
2540     0.028
2555     0.032
2595     0.024
2597     0.022
2623     0.147
2673     0.07
2719     0.054
2726     0.026
2732     0.03
2734     0.014
2738     0.216
2764     0.024
2765     0.036
2794     0.064
2799     0.025
2819     0.086
2822     0.023
2828     0.027
2830     0.024
2832     0.03
2834     0.032
2861     0.02
2879     0.041
2907     0.05
2942     0.176
2946     0.062
2968     0.086
3004     0.019
3021     0.071
3052     0.032
3056     0.036
3070     0.037
3094     0.023
3136     0.036
3148     0.021
3166     0.03
3175     0.027
3204     0.023
3225     0.018
3240     0.036
3251     0.023
3255     0.022
3257     0.026
3274     0.029
3282     0.073
3299     0.018
3309     0.064
3316     0.032
3317     0.03
3342     0.038
3387     0.115
3404     0.176
3406     0.026
3411     0.027
3412     0.032
3413     0.044
3426     0.017
3443     0.107
3447     0.015
3463     0.022
3465     0.057
3476     0.016
3489     0.024
3515     0.033
3523     0.032
3545     0.019
3553     0.046
3560     0.036
3613     0.009
3640     0.023
3645     0.032
3656     0.046
3667     0.032
3675     0.321
3685     0.026
3696     0.034
3714     0.071
3715     0.027
3719     0.022
3743     0.017
3746     0.08
3757     0.025
3775     0.057
3797     0.044
3800     0.022
