265
t_index  tf-idf
7     0.0
20     0.022
26     0.021
39     0.025
75     0.024
88     0.034
104     0.029
109     0.023
112     0.021
123     0.012
146     0.043
150     0.019
164     0.035
174     0.055
199     0.022
201     0.024
202     0.019
210     0.036
213     0.024
231     0.029
245     0.026
256     0.033
269     0.036
290     0.024
302     0.022
307     0.023
460     0.032
482     0.036
506     0.036
541     0.026
547     0.02
562     0.047
602     0.021
613     0.011
616     0.037
650     0.036
664     0.02
665     0.027
668     0.032
704     0.032
713     0.098
723     0.05
738     0.043
762     0.053
769     0.015
775     0.034
806     0.022
824     0.03
861     0.03
863     0.017
868     0.025
871     0.025
882     0.057
897     0.036
899     0.017
942     0.029
947     0.036
1030     0.03
1032     0.032
1040     0.032
1065     0.036
1089     0.079
1091     0.026
1112     0.047
1120     0.017
1170     0.05
1227     0.046
1240     0.026
1267     0.028
1278     0.036
1291     0.047
1301     0.028
1321     0.03
1350     0.022
1358     0.015
1362     0.02
1374     0.032
1379     0.026
1386     0.036
1398     0.273
1436     0.02
1443     0.027
1467     0.031
1485     0.072
1490     0.023
1491     0.074
1503     0.028
1515     0.024
1541     0.423
1569     0.02
1578     0.387
1580     0.036
1638     0.02
1646     0.036
1664     0.053
1681     0.036
1692     0.024
1714     0.032
1715     0.028
1725     0.044
1742     0.014
1745     0.028
1775     0.103
1776     0.072
1791     0.02
1850     0.045
1852     0.021
1878     0.026
1881     0.024
1891     0.062
1893     0.021
1896     0.097
1909     0.015
1910     0.036
1911     0.036
1913     0.017
1914     0.019
1915     0.022
1924     0.036
1929     0.026
1940     0.018
1956     0.022
1975     0.019
1980     0.022
2011     0.082
2022     0.019
2023     0.036
2037     0.036
2057     0.018
2068     0.065
2073     0.021
2112     0.016
2124     0.02
2154     0.014
2155     0.029
2160     0.107
2182     0.023
2186     0.04
2210     0.018
2221     0.02
2223     0.024
2235     0.028
2237     0.041
2241     0.014
2243     0.04
2252     0.028
2299     0.028
2300     0.016
2302     0.024
2304     0.029
2316     0.013
2321     0.015
2327     0.045
2332     0.026
2334     0.029
2339     0.022
2375     0.029
2394     0.025
2407     0.022
2431     0.024
2440     0.013
2455     0.029
2456     0.036
2457     0.066
2475     0.037
2503     0.034
2525     0.071
2536     0.025
2537     0.043
2548     0.023
2562     0.032
2575     0.024
2584     0.045
2628     0.032
2641     0.036
2657     0.03
2673     0.024
2694     0.032
2714     0.036
2719     0.054
2726     0.026
2732     0.03
2734     0.042
2748     0.145
2774     0.076
2790     0.036
2816     0.03
2848     0.021
2857     0.018
2861     0.04
2879     0.062
2883     0.138
2903     0.014
2905     0.032
2906     0.028
2907     0.037
2914     0.057
2946     0.062
2952     0.016
2955     0.064
2956     0.025
2971     0.028
2973     0.023
2987     0.032
3004     0.039
3043     0.025
3049     0.023
3063     0.03
3070     0.037
3073     0.036
3138     0.023
3144     0.036
3204     0.023
3230     0.025
3251     0.024
3264     0.03
3277     0.036
3288     0.029
3290     0.044
3301     0.029
3310     0.022
3316     0.032
3331     0.03
3342     0.095
3376     0.027
3377     0.046
3387     0.057
3395     0.026
3404     0.227
3406     0.026
3413     0.044
3423     0.018
3424     0.019
3447     0.015
3462     0.03
3474     0.042
3476     0.016
3497     0.072
3512     0.028
3515     0.017
3536     0.015
3538     0.036
3553     0.035
3560     0.036
3588     0.015
3615     0.019
3621     0.025
3625     0.036
3640     0.046
3644     0.02
3660     0.02
3662     0.027
3669     0.022
3675     0.394
3688     0.022
3689     0.02
3703     0.019
3714     0.043
3722     0.022
3731     0.023
3738     0.027
3746     0.06
3765     0.021
3775     0.115
3790     0.014
