273
t_index  tf-idf
6     0.0
16     0.02
19     0.02
25     0.021
62     0.056
64     0.031
66     0.015
71     0.028
82     0.019
99     0.022
112     0.09
160     0.019
170     0.066
208     0.043
215     0.028
222     0.023
249     0.031
281     0.019
290     0.021
296     0.02
297     0.022
303     0.018
322     0.026
328     0.023
332     0.072
343     0.023
364     0.031
366     0.031
408     0.019
412     0.031
445     0.024
449     0.031
465     0.026
472     0.032
476     0.065
477     0.031
487     0.02
496     0.032
504     0.024
534     0.096
535     0.023
549     0.025
555     0.044
557     0.026
562     0.041
582     0.031
613     0.04
616     0.016
663     0.026
672     0.096
693     0.02
721     0.062
734     0.022
738     0.038
769     0.013
857     0.016
863     0.015
869     0.031
882     0.049
892     0.025
899     0.254
905     0.018
918     0.018
937     0.025
991     0.028
999     0.028
1002     0.031
1004     0.022
1025     0.025
1049     0.016
1073     0.028
1077     0.049
1089     0.069
1113     0.026
1120     0.015
1133     0.048
1173     0.026
1174     0.025
1189     0.028
1191     0.048
1196     0.028
1200     0.034
1231     0.031
1270     0.023
1279     0.026
1284     0.024
1295     0.023
1301     0.037
1348     0.013
1358     0.066
1360     0.025
1363     0.015
1375     0.053
1399     0.024
1410     0.028
1432     0.031
1443     0.023
1451     0.017
1463     0.281
1464     0.037
1465     0.022
1468     0.071
1490     0.02
1509     0.058
1536     0.028
1541     0.053
1545     0.026
1565     0.021
1578     0.365
1590     0.021
1600     0.061
1643     0.026
1669     0.031
1683     0.017
1691     0.075
1731     0.026
1737     0.07
1758     0.057
1769     0.021
1774     0.028
1778     0.023
1791     0.052
1793     0.018
1821     0.023
1826     0.031
1828     0.028
1838     0.01
1874     0.023
1891     0.022
1893     0.037
1907     0.028
1909     0.026
1913     0.046
1923     0.031
1928     0.024
1949     0.022
1967     0.018
1969     0.028
1977     0.028
1980     0.039
2005     0.018
2006     0.031
2010     0.091
2011     0.053
2018     0.022
2022     0.016
2031     0.031
2034     0.02
2050     0.021
2053     0.031
2062     0.025
2075     0.017
2097     0.023
2107     0.024
2108     0.028
2115     0.118
2118     0.031
2126     0.031
2139     0.016
2146     0.031
2155     0.075
2158     0.031
2182     0.02
2186     0.017
2206     0.021
2209     0.028
2210     0.031
2223     0.041
2229     0.031
2236     0.046
2237     0.059
2252     0.024
2263     0.025
2300     0.056
2310     0.024
2316     0.011
2320     0.023
2321     0.026
2339     0.076
2342     0.02
2407     0.038
2410     0.031
2442     0.062
2447     0.025
2448     0.028
2453     0.023
2476     0.016
2483     0.039
2503     0.015
2510     0.021
2515     0.018
2525     0.025
2537     0.019
2540     0.024
2560     0.031
2623     0.11
2634     0.043
2679     0.053
2719     0.047
2720     0.028
2732     0.053
2734     0.024
2738     0.236
2762     0.02
2766     0.026
2768     0.02
2792     0.05
2794     0.028
2819     0.075
2822     0.02
2828     0.024
2830     0.021
2837     0.028
2861     0.017
2879     0.072
2942     0.131
2953     0.031
2955     0.019
2968     0.256
2975     0.019
2990     0.075
3000     0.014
3016     0.031
3021     0.093
3070     0.016
3073     0.031
3082     0.025
3166     0.079
3167     0.043
3204     0.02
3231     0.024
3245     0.028
3251     0.02
3299     0.048
3377     0.02
3387     0.1
3404     0.197
3406     0.022
3419     0.062
3421     0.093
3426     0.075
3442     0.031
3447     0.013
3463     0.056
3465     0.025
3472     0.012
3477     0.023
3515     0.014
3516     0.019
3525     0.031
3536     0.013
3550     0.031
3553     0.03
3587     0.022
3615     0.065
3638     0.025
3640     0.06
3644     0.07
3656     0.02
3669     0.075
3670     0.093
3675     0.343
3696     0.015
3714     0.012
3740     0.021
3743     0.015
3746     0.052
3757     0.022
3760     0.109
3775     0.1
3781     0.031
3790     0.06
3800     0.019
