194
t_index  tf-idf
7     0.0
16     0.033
19     0.032
20     0.031
73     0.045
101     0.035
109     0.032
112     0.029
146     0.03
150     0.027
166     0.032
256     0.023
265     0.042
281     0.03
302     0.031
308     0.027
331     0.074
375     0.016
384     0.08
398     0.042
466     0.046
472     0.026
487     0.033
519     0.035
541     0.072
616     0.026
629     0.084
666     0.05
670     0.03
688     0.072
693     0.064
738     0.06
745     0.038
757     0.031
769     0.042
782     0.045
792     0.045
801     0.084
854     0.019
872     0.033
882     0.053
899     0.095
915     0.038
918     0.029
973     0.045
1089     0.091
1120     0.024
1159     0.032
1160     0.115
1179     0.045
1200     0.054
1218     0.045
1229     0.042
1270     0.037
1301     0.02
1343     0.025
1348     0.063
1358     0.042
1379     0.036
1381     0.037
1467     0.043
1473     0.035
1542     0.058
1578     0.045
1621     0.023
1631     0.037
1638     0.028
1672     0.045
1683     0.028
1695     0.09
1696     0.045
1706     0.111
1787     0.045
1793     0.029
1833     0.037
1857     0.149
1858     0.128
1888     0.035
1891     0.017
1894     0.031
1901     0.037
1909     0.084
1915     0.062
1918     0.025
1924     0.05
1927     0.034
1940     0.025
1964     0.05
1975     0.026
1978     0.099
1980     0.031
2000     0.026
2005     0.029
2010     0.117
2022     0.026
2034     0.033
2111     0.04
2116     0.09
2124     0.028
2137     0.036
2157     0.045
2224     0.108
2237     0.057
2243     0.027
2259     0.042
2287     0.042
2302     0.016
2327     0.042
2334     0.04
2339     0.091
2370     0.045
2402     0.029
2406     0.028
2407     0.335
2440     0.018
2442     0.249
2445     0.05
2467     0.05
2497     0.024
2506     0.038
2509     0.05
2525     0.039
2537     0.03
2548     0.032
2559     0.037
2575     0.033
2583     0.037
2588     0.074
2589     0.027
2593     0.05
2627     0.042
2678     0.05
2690     0.038
2694     0.134
2698     0.036
2719     0.025
2728     0.045
2755     0.05
2762     0.261
2785     0.038
2802     0.042
2861     0.027
2879     0.058
2903     0.038
2942     0.105
2952     0.046
2982     0.072
2983     0.186
2984     0.167
2997     0.028
3029     0.04
3043     0.034
3049     0.063
3050     0.09
3070     0.026
3073     0.05
3104     0.018
3125     0.153
3150     0.074
3204     0.032
3225     0.025
3230     0.035
3251     0.065
3257     0.036
3282     0.034
3290     0.02
3305     0.042
3315     0.027
3326     0.045
3393     0.05
3404     0.14
3474     0.029
3515     0.023
3519     0.05
3523     0.045
3546     0.045
3553     0.016
3644     0.028
3666     0.026
3672     0.05
3674     0.045
3675     0.398
3688     0.093
3689     0.055
3737     0.034
3746     0.028
3757     0.035
3760     0.105
3766     0.027
3775     0.027
3790     0.057
3804     0.077
3805     0.02
3812     0.05
