120
t_index  tf-idf
20     0.0
45     0.054
81     0.075
88     0.035
97     0.054
112     0.043
150     0.04
164     0.074
191     0.047
201     0.049
219     0.06
244     0.036
269     0.075
354     0.053
363     0.054
384     0.06
424     0.063
547     0.083
551     0.068
562     0.049
669     0.06
670     0.091
713     0.041
714     0.15
723     0.053
738     0.045
769     0.031
802     0.058
853     0.047
856     0.068
863     0.035
885     0.074
901     0.051
925     0.135
947     0.075
957     0.075
1227     0.048
1235     0.068
1318     0.173
1319     0.06
1343     0.038
1348     0.032
1358     0.063
1397     0.04
1398     0.071
1417     0.203
1422     0.068
1428     0.038
1436     0.042
1541     0.379
1542     0.087
1575     0.099
1578     0.068
1610     0.039
1623     0.065
1704     0.068
1725     0.046
1734     0.039
1742     0.057
1745     0.058
1775     0.054
1797     0.075
1798     0.075
1807     0.075
1813     0.167
1894     0.047
1914     0.04
1940     0.038
2017     0.04
2022     0.039
2085     0.068
2115     0.047
2124     0.084
2125     0.075
2155     0.06
2160     0.335
2186     0.041
2210     0.037
2221     0.041
2302     0.025
2320     0.056
2332     0.054
2456     0.112
2457     0.046
2473     0.092
2476     0.039
2497     0.037
2525     0.03
2537     0.015
2546     0.054
2628     0.068
2711     0.046
2739     0.068
2768     0.193
2879     0.043
2884     0.225
2907     0.052
2993     0.046
3049     0.047
3063     0.063
3217     0.063
3299     0.038
3398     0.068
3404     0.105
3436     0.075
3463     0.045
3474     0.043
3476     0.069
3515     0.035
3536     0.031
3544     0.075
3582     0.068
3645     0.068
3652     0.075
3662     0.056
3675     0.375
3688     0.047
3706     0.075
3714     0.03
3775     0.04
