248
t_index  tf-idf
1     0.0
13     0.026
16     0.02
19     0.04
26     0.018
27     0.023
39     0.065
45     0.067
63     0.02
71     0.028
77     0.037
112     0.072
146     0.037
150     0.017
158     0.024
164     0.015
170     0.022
187     0.031
208     0.064
213     0.041
233     0.05
234     0.031
262     0.031
296     0.02
297     0.022
307     0.02
310     0.036
328     0.023
395     0.023
418     0.019
429     0.02
449     0.25
459     0.028
466     0.028
476     0.016
483     0.016
494     0.028
496     0.016
535     0.023
537     0.019
545     0.031
557     0.026
568     0.025
571     0.028
590     0.022
602     0.018
613     0.01
616     0.016
623     0.062
657     0.028
671     0.028
701     0.026
704     0.028
707     0.062
713     0.017
721     0.062
723     0.044
724     0.031
730     0.031
734     0.022
738     0.019
762     0.015
774     0.025
789     0.018
792     0.028
806     0.058
824     0.026
828     0.044
838     0.026
857     0.016
861     0.052
863     0.043
871     0.022
872     0.02
882     0.033
885     0.015
899     0.03
905     0.018
915     0.024
937     0.025
943     0.031
949     0.023
1009     0.031
1050     0.021
1063     0.04
1073     0.028
1076     0.024
1113     0.026
1119     0.023
1127     0.022
1180     0.02
1191     0.072
1200     0.017
1227     0.02
1257     0.031
1264     0.031
1266     0.039
1268     0.024
1283     0.02
1292     0.016
1298     0.031
1301     0.012
1339     0.031
1343     0.016
1348     0.013
1358     0.026
1362     0.017
1389     0.012
1428     0.032
1463     0.084
1468     0.053
1510     0.028
1541     0.575
1542     0.054
1545     0.026
1578     0.447
1610     0.016
1623     0.013
1625     0.031
1634     0.026
1667     0.031
1678     0.043
1683     0.017
1726     0.025
1758     0.019
1769     0.021
1791     0.035
1813     0.046
1838     0.01
1850     0.02
1891     0.011
1894     0.019
1901     0.046
1908     0.018
1915     0.019
1928     0.024
1967     0.018
1980     0.019
1981     0.024
2000     0.032
2010     0.018
2011     0.035
2073     0.018
2075     0.017
2118     0.031
2139     0.032
2146     0.031
2155     0.025
2161     0.013
2168     0.019
2200     0.05
2206     0.043
2210     0.015
2224     0.022
2237     0.047
2241     0.012
2243     0.017
2253     0.028
2255     0.028
2299     0.024
2300     0.014
2302     0.01
2316     0.022
2339     0.038
2434     0.056
2439     0.016
2440     0.011
2453     0.069
2465     0.021
2473     0.019
2475     0.016
2503     0.029
2508     0.014
2525     0.012
2537     0.006
2540     0.012
2575     0.02
2583     0.023
2588     0.046
2599     0.022
2603     0.025
2604     0.023
2618     0.026
2663     0.028
2679     0.052
2694     0.028
2719     0.031
2728     0.028
2738     0.063
2741     0.028
2748     0.016
2780     0.019
2792     0.025
2799     0.044
2857     0.016
2879     0.171
2915     0.052
2939     0.013
2946     0.018
2949     0.016
2953     0.062
2955     0.018
2968     0.045
2973     0.039
2990     0.025
2993     0.019
3004     0.017
3021     0.062
3062     0.048
3070     0.016
3080     0.018
3166     0.026
3173     0.026
3204     0.029
3225     0.016
3270     0.025
3282     0.043
3299     0.032
3329     0.031
3338     0.031
3346     0.02
3360     0.031
3376     0.023
3396     0.028
3399     0.014
3404     0.24
3406     0.09
3420     0.062
3439     0.013
3447     0.013
3463     0.019
3467     0.031
3515     0.014
3553     0.01
3640     0.02
3648     0.023
3675     0.279
3693     0.056
3696     0.015
3699     0.021
3703     0.017
3722     0.019
3731     0.02
3733     0.016
3765     0.018
3766     0.033
3775     0.066
3790     0.024
