111
t_index  tf-idf
101     0.001
146     0.054
166     0.058
191     0.057
192     0.055
222     0.067
297     0.063
310     0.052
317     0.09
329     0.065
360     0.09
418     0.056
466     0.041
519     0.063
562     0.059
586     0.045
613     0.057
674     0.069
675     0.059
695     0.06
712     0.145
756     0.069
850     0.06
872     0.059
912     0.127
998     0.09
1009     0.09
1049     0.046
1089     0.033
1091     0.065
1164     0.069
1169     0.124
1219     0.18
1301     0.036
1348     0.077
1358     0.038
1381     0.067
1389     0.069
1436     0.051
1541     0.456
1578     0.162
1705     0.057
1858     0.185
1895     0.057
1908     0.051
1909     0.038
1915     0.056
1936     0.152
1981     0.069
2089     0.062
2116     0.162
2200     0.072
2237     0.034
2243     0.05
2292     0.081
2302     0.03
2327     0.076
2339     0.055
2349     0.081
2431     0.059
2440     0.033
2483     0.056
2510     0.06
2514     0.081
2533     0.056
2537     0.036
2672     0.063
2675     0.081
2755     0.09
2848     0.053
2879     0.131
2895     0.134
2906     0.069
2980     0.076
2982     0.065
2984     0.121
3033     0.076
3104     0.099
3204     0.029
3242     0.047
3251     0.059
3299     0.092
3342     0.048
3343     0.069
3346     0.057
3377     0.174
3381     0.052
3404     0.063
3406     0.13
3423     0.045
3434     0.076
3447     0.038
3459     0.067
3481     0.076
3491     0.06
3504     0.076
3505     0.081
3588     0.039
3608     0.067
3644     0.151
3663     0.136
3666     0.093
3669     0.054
3675     0.18
3685     0.065
3688     0.056
3746     0.05
3766     0.048
3768     0.053
3775     0.241
3805     0.071
