122
t_index  tf-idf
49     0.001
75     0.103
112     0.045
191     0.049
212     0.077
254     0.051
266     0.154
333     0.065
375     0.025
423     0.054
472     0.04
501     0.052
573     0.069
583     0.077
669     0.062
690     0.077
695     0.052
708     0.049
723     0.054
726     0.069
745     0.059
762     0.038
782     0.069
801     0.065
874     0.049
882     0.041
893     0.059
896     0.048
942     0.062
964     0.077
1009     0.077
1049     0.039
1057     0.062
1063     0.05
1095     0.069
1105     0.154
1120     0.037
1161     0.539
1164     0.119
1170     0.036
1200     0.126
1216     0.077
1291     0.051
1324     0.065
1350     0.186
1379     0.056
1390     0.062
1436     0.043
1451     0.042
1515     0.052
1663     0.077
1675     0.069
1734     0.04
1737     0.057
1799     0.069
1857     0.077
1858     0.119
1891     0.053
1909     0.033
1936     0.195
1951     0.052
1957     0.049
2018     0.056
2073     0.092
2116     0.083
2124     0.086
2154     0.031
2155     0.062
2161     0.032
2214     0.062
2243     0.085
2300     0.035
2302     0.051
2306     0.069
2327     0.098
2450     0.069
2479     0.052
2537     0.015
2575     0.051
2694     0.069
2697     0.057
2726     0.056
2750     0.069
2758     0.044
2761     0.077
2863     0.069
2879     0.067
2895     0.229
2949     0.039
2952     0.071
2982     0.056
2983     0.144
2984     0.052
3000     0.034
3079     0.062
3104     0.028
3198     0.054
3200     0.057
3202     0.101
3244     0.077
3275     0.056
3342     0.081
3377     0.099
3404     0.216
3412     0.069
3436     0.077
3463     0.046
3519     0.077
3526     0.059
3587     0.054
3608     0.057
3666     0.04
3669     0.093
3675     0.154
3688     0.048
3689     0.043
3714     0.031
3766     0.041
3773     0.057
3775     0.041
3804     0.04
3805     0.03
