184
t_index  tf-idf
1     0.0
25     0.048
62     0.032
105     0.025
106     0.036
109     0.023
112     0.021
123     0.012
145     0.036
192     0.022
199     0.022
202     0.039
227     0.057
275     0.053
302     0.045
304     0.029
310     0.021
354     0.025
370     0.036
397     0.029
443     0.043
466     0.049
468     0.082
522     0.036
579     0.036
587     0.029
621     0.036
646     0.053
647     0.024
660     0.032
664     0.02
755     0.06
781     0.032
789     0.043
797     0.04
800     0.03
814     0.03
917     0.025
944     0.052
950     0.028
951     0.03
1009     0.179
1039     0.06
1042     0.121
1052     0.086
1053     0.012
1119     0.027
1120     0.017
1136     0.027
1170     0.017
1193     0.025
1224     0.03
1253     0.057
1280     0.036
1284     0.028
1301     0.014
1318     0.028
1355     0.03
1376     0.03
1422     0.032
1428     0.018
1438     0.036
1451     0.02
1454     0.036
1459     0.06
1465     0.025
1490     0.046
1491     0.025
1515     0.024
1541     0.362
1547     0.025
1569     0.078
1575     0.047
1578     0.581
1589     0.057
1591     0.036
1603     0.015
1610     0.019
1621     0.033
1623     0.108
1638     0.02
1807     0.036
1869     0.107
1913     0.017
1918     0.036
1928     0.028
1939     0.036
1940     0.018
1956     0.022
1957     0.023
1975     0.019
1984     0.03
2000     0.037
2019     0.03
2022     0.019
2044     0.026
2089     0.025
2127     0.022
2129     0.036
2206     0.025
2221     0.02
2224     0.026
2227     0.027
2228     0.074
2237     0.014
2243     0.02
2271     0.028
2276     0.032
2320     0.053
2406     0.02
2440     0.026
2460     0.032
2462     0.028
2465     0.025
2482     0.03
2522     0.029
2605     0.024
2615     0.036
2623     0.021
2638     0.032
2654     0.04
2657     0.03
2658     0.036
2672     0.025
2685     0.03
2707     0.025
2742     0.019
2743     0.064
2796     0.036
2839     0.036
2856     0.027
2861     0.02
2879     0.01
2902     0.065
2926     0.032
2953     0.036
3004     0.02
3021     0.072
3047     0.032
3064     0.036
3128     0.024
3134     0.065
3135     0.029
3138     0.023
3145     0.03
3187     0.032
3200     0.027
3228     0.029
3231     0.028
3232     0.018
3242     0.019
3260     0.03
3278     0.028
3290     0.015
3321     0.03
3328     0.029
3378     0.026
3402     0.02
3404     0.075
3406     0.078
3422     0.029
3426     0.069
3463     0.022
3474     0.021
3476     0.049
3491     0.048
3649     0.036
3675     0.465
3678     0.098
3682     0.06
3685     0.052
3688     0.022
3698     0.027
3702     0.03
3703     0.058
3717     0.03
3733     0.036
3756     0.026
3758     0.057
3769     0.016
3775     0.057
3779     0.036
3787     0.036
3800     0.022
