209
t_index  tf-idf
21     0.0
25     0.03
27     0.034
30     0.041
33     0.035
39     0.032
41     0.038
58     0.035
105     0.032
112     0.026
164     0.022
165     0.035
166     0.029
199     0.028
212     0.045
214     0.045
256     0.021
308     0.097
320     0.036
331     0.034
354     0.064
408     0.028
418     0.028
448     0.045
466     0.021
468     0.104
476     0.024
483     0.071
515     0.045
523     0.03
541     0.033
543     0.036
590     0.065
592     0.061
597     0.036
628     0.213
664     0.077
710     0.041
735     0.022
753     0.093
769     0.019
773     0.038
781     0.082
792     0.082
812     0.038
832     0.045
840     0.027
882     0.024
896     0.056
900     0.056
977     0.045
1009     0.045
1027     0.03
1069     0.031
1076     0.035
1089     0.033
1094     0.045
1096     0.036
1174     0.036
1234     0.029
1301     0.018
1443     0.034
1444     0.03
1451     0.075
1465     0.064
1467     0.019
1473     0.032
1512     0.041
1522     0.034
1541     0.038
1546     0.034
1565     0.031
1569     0.025
1578     0.041
1621     0.021
1648     0.045
1674     0.27
1691     0.036
1705     0.029
1718     0.041
1744     0.045
1793     0.105
1799     0.041
1833     0.034
1854     0.181
1858     0.023
1891     0.031
1894     0.028
1909     0.019
1913     0.022
1930     0.041
1949     0.032
1956     0.028
2017     0.049
2062     0.036
2068     0.123
2073     0.027
2102     0.025
2110     0.033
2116     0.114
2119     0.03
2120     0.182
2124     0.025
2182     0.057
2186     0.025
2227     0.067
2229     0.045
2230     0.091
2241     0.018
2300     0.021
2316     0.065
2324     0.035
2327     0.057
2329     0.041
2334     0.036
2339     0.083
2355     0.057
2380     0.041
2409     0.041
2418     0.029
2431     0.03
2440     0.132
2442     0.045
2463     0.041
2493     0.028
2497     0.156
2500     0.027
2509     0.045
2514     0.041
2515     0.026
2537     0.054
2540     0.018
2544     0.045
2589     0.122
2604     0.067
2605     0.03
2628     0.082
2660     0.036
2705     0.035
2717     0.041
2759     0.07
2848     0.027
2849     0.041
2861     0.025
2907     0.047
2912     0.032
2946     0.026
2953     0.045
2957     0.041
2983     0.028
2984     0.091
2997     0.025
3011     0.038
3042     0.045
3049     0.029
3059     0.032
3104     0.017
3135     0.036
3155     0.035
3183     0.032
3202     0.06
3218     0.028
3230     0.032
3242     0.024
3247     0.205
3343     0.035
3378     0.033
3402     0.026
3404     0.478
3406     0.196
3411     0.034
3412     0.082
3423     0.112
3425     0.034
3434     0.076
3447     0.038
3457     0.059
3468     0.035
3474     0.026
3489     0.03
3515     0.042
3526     0.07
3553     0.015
3557     0.045
3584     0.045
3588     0.019
3605     0.034
3613     0.011
3625     0.045
3629     0.036
3651     0.034
3666     0.023
3669     0.027
3675     0.181
3688     0.056
3689     0.025
3703     0.024
3714     0.018
3722     0.027
3731     0.057
3736     0.091
3746     0.025
3756     0.065
3760     0.032
3766     0.048
3768     0.027
3775     0.048
3790     0.017
3804     0.024
