178
t_index  tf-idf
26     0.0
39     0.043
45     0.045
66     0.03
70     0.05
89     0.042
145     0.062
164     0.03
166     0.08
229     0.02
256     0.058
260     0.05
269     0.062
293     0.042
297     0.043
302     0.039
303     0.035
414     0.062
416     0.052
423     0.043
429     0.04
437     0.03
470     0.062
474     0.05
519     0.043
613     0.118
647     0.041
674     0.048
695     0.083
699     0.05
701     0.052
709     0.045
725     0.062
735     0.029
738     0.037
780     0.062
805     0.092
853     0.039
854     0.139
858     0.04
861     0.052
863     0.029
872     0.041
898     0.045
925     0.056
942     0.05
946     0.052
989     0.062
1009     0.062
1079     0.052
1080     0.062
1081     0.041
1120     0.059
1123     0.062
1151     0.062
1195     0.062
1229     0.052
1235     0.056
1273     0.052
1292     0.033
1295     0.092
1301     0.024
1348     0.026
1350     0.112
1389     0.024
1444     0.041
1451     0.034
1453     0.062
1491     0.042
1502     0.036
1541     0.313
1566     0.052
1578     0.279
1581     0.083
1593     0.039
1600     0.041
1603     0.025
1610     0.064
1623     0.054
1664     0.046
1755     0.223
1756     0.095
1766     0.052
1842     0.056
1894     0.039
1909     0.052
1914     0.033
1935     0.041
1956     0.039
2000     0.064
2001     0.045
2011     0.035
2073     0.037
2102     0.034
2104     0.062
2124     0.069
2136     0.046
2144     0.045
2200     0.05
2210     0.061
2218     0.023
2223     0.041
2237     0.047
2249     0.033
2263     0.05
2289     0.111
2302     0.061
2316     0.022
2387     0.207
2431     0.122
2475     0.032
2500     0.112
2515     0.035
2537     0.074
2548     0.08
2559     0.046
2585     0.056
2594     0.062
2618     0.104
2654     0.035
2673     0.041
2734     0.024
2758     0.035
2760     0.089
2767     0.048
2799     0.043
2834     0.056
2842     0.05
2879     0.108
2895     0.046
2897     0.062
2914     0.099
2920     0.052
2922     0.062
2949     0.031
2952     0.057
2973     0.078
3016     0.062
3019     0.048
3059     0.043
3079     0.05
3128     0.041
3155     0.048
3167     0.042
3175     0.046
3200     0.046
3204     0.039
3210     0.041
3218     0.038
3230     0.043
3234     0.041
3346     0.039
3356     0.046
3363     0.075
3395     0.022
3404     0.217
3412     0.111
3426     0.059
3439     0.026
3470     0.041
3498     0.046
3515     0.029
3524     0.134
3535     0.062
3553     0.04
3588     0.026
3613     0.015
3616     0.018
3654     0.038
3675     0.371
3724     0.037
3733     0.062
3766     0.066
3775     0.033
3777     0.04
3788     0.062
3790     0.024
3805     0.024
