tt0396269
movie_id       cosine_similarity   
tt3530002      0.000000            
tt0100405      0.001824            
tt0036775      0.011003            
tt0413267      0.003192            
tt0108333      0.000000            
tt0102492      0.002812            
tt0446029      0.102819            
tt0055630      0.020067            
tt0206634      0.000000            
tt0056172      0.000000            
tt0054215      0.075169            
tt0175142      0.004009            
tt0409459      0.018229            
tt0387808      0.120194            
tt0105665      0.009477            
tt0277434      0.003116            
tt0078788      0.115281            
tt3920596      0.000000            
tt1253863      0.000000            
tt0100404      0.042453            
tt0489099      0.049629            
tt2582802      0.017517            
tt0117998      0.000000            
tt0347149      0.013937            
tt0108255      0.010200            
tt0250494      0.094968            
tt0221027      0.065826            
tt0756683      0.019840            
tt1032755      0.008025            
tt0114852      0.000000            
tt0105121      0.011600            
tt0116367      0.014086            
tt5294550      0.013004            
tt0190590      0.002774            
tt0312528      0.000000            
tt1433207      0.005130            
tt0477348      0.010532            
tt0161081      0.010239            
tt0463985      0.013442            
tt0211915      0.007918            
tt0116231      0.068087            
tt1570728      0.000000            
tt1606378      0.022092            
tt0092067      0.000000            
tt0316654      0.071174            
tt2094766      0.000000            
tt2203939      0.083439            
tt0822854      0.025845            
tt0456554      0.015100            
tt1615160      0.020222            
tt1029234      0.000000            
tt0105812      0.004750            
tt2955096      0.185553            
tt0060196      0.006400            
tt0435705      0.000000            
tt1560747      0.000000            
tt1152836      0.028001            
tt2543164      0.000000            
tt1211837      0.000000            
tt0800320      0.000000            
tt2316411      0.046314            
tt0299658      0.000000            
tt0385752      0.006678            
tt2294449      0.022612            
tt0167190      0.010070            
tt0910936      0.006716            
tt0780521      0.008374            
tt2310332      0.000000            
tt1136608      0.008000            
tt2381249      0.000000            
tt1067106      0.000000            
tt0109190      0.011000            
tt0416236      0.003002            
tt0099582      0.000133            
tt0151738      0.006527            
tt0099685      0.102187            
tt0110413      0.007930            
tt1078940      0.015540            
tt1125849      0.025689            
tt0112851      0.125774            
tt0938283      0.004123            
tt0120591      0.019690            
tt0103855      0.000000            
tt0107034      0.027076            
tt1210819      0.025792            
tt0114168      0.040768            
tt0105236      0.087763            
tt1515091      0.000000            
tt0102782      0.009176            
tt2975590      0.000000            
tt0246460      0.067531            
tt0277371      0.021072            
tt0268978      0.012896            
tt0112442      0.003876            
tt0120737      0.019370            
tt0113101      0.097393            
tt0119345      0.009009            
tt3460252      0.012183            
tt0053604      0.053875            
tt0057012      0.001786            
tt0257076      0.014644            
tt0298130      0.007102            
tt1170358      0.002603            
tt0108147      0.006097            
tt1305806      0.011522            
tt0986264      0.011686            
tt0453467      0.083256            
tt1324999      0.000000            
tt0320691      0.020878            
tt0491738      0.081090            
tt0106770      0.083387            
tt0107977      0.019856            
tt1431045      0.003420            
tt0770828      0.000000            
tt0266308      0.030459            
tt0099892      0.027434            
tt0417741      0.000000            
tt0209475      0.102288            
tt0381061      0.000000            
tt0119654      0.038038            
tt1405406      0.006527            
tt0363771      0.036760            
tt0119051      0.050544            
tt0086190      0.009951            
tt0113670      0.000000            
tt0380510      0.000000            
tt0050825      0.000000            
tt0073486      0.000000            
tt0102526      0.000000            
tt0116683      0.034676            
tt0105265      0.000000            
tt0455824      0.000000            
tt0328107      0.094158            
tt0405422      0.015732            
tt1229238      0.018014            
tt3411444      0.000000            
tt0124298      0.010146            
tt0486655      0.015124            
tt0790724      0.168354            
tt0106308      0.005839            
tt0146675      0.046488            
tt0137523      0.021734            
tt1939659      0.040554            
tt0120855      0.000000            
tt0367882      0.002546            
tt2948356      0.000000            
tt3521164      0.023868            
tt0440963      0.084583            
tt0050212      0.053524            
tt0107554      0.018338            
tt0247638      0.091582            
tt0338466      0.003116            
tt3170832      0.016033            
tt0105327      0.000152            
tt0053198      0.037031            
tt1790864      0.085605            
tt0316396      0.005460            
tt0455944      0.008094            
tt0120735      0.218835            
tt0112864      0.014260            
tt1951261      0.000000            
tt0102536      0.116097            
tt0190332      0.000000            
tt0066921      0.005358            
tt0476735      0.008173            
tt1314655      0.001938            
tt0433400      0.089999            
tt0101862      0.057276            
tt2452242      0.003515            
tt2554274      0.082819            
tt0106677      0.000742            
tt4443658      0.003116            
tt3896198      0.100170            
tt0120780      0.015316            
tt0109831      0.087532            
tt0100419      0.083074            
tt0120685      0.002831            
tt0926084      0.000000            
tt0113497      0.116925            
tt0112431      0.000000            
tt2488496      0.011500            
tt0349205      0.000000            
tt3205802      0.000000            
tt0118688      0.015647            
tt0117951      0.100156            
tt0106246      0.052680            
tt0203009      0.023473            
tt0780536      0.112590            
tt0129167      0.093015            
tt0256415      0.051516            
tt0242653      0.016186            
tt0109444      0.055724            
tt0369610      0.000000            
tt0457510      0.017790            
tt1340138      0.013020            
tt0338564      0.000000            
tt0134847      0.032721            
tt0102798      0.002242            
tt0311113      0.005646            
tt0107719      0.000000            
tt2278871      0.005814            
tt0120917      0.004186            
tt0120630      0.000000            
tt0099077      0.000000            
tt0177971      0.000000            
tt0120915      0.004600            
tt0361862      0.003276            
tt2250912      0.006536            
tt0107616      0.184894            
tt0083987      0.063778            
tt5580036      0.000000            
tt0012349      0.000000            
tt2119532      0.000000            
tt0117887      0.044710            
tt0099088      0.021905            
tt0114388      0.027574            
tt0120812      0.015316            
tt0181875      0.127836            
tt0230600      0.027834            
tt0407887      0.001710            
tt0449467      0.036840            
tt0356680      0.000000            
tt0213847      0.012753            
tt2126355      0.000000            
tt0056801      0.101847            
tt0387564      0.093759            
tt0138097      0.025327            
tt0110366      0.011874            
tt1273235      0.000000            
tt0025316      0.050562            
tt0441773      0.063736            
tt1291584      0.028065            
tt4034228      0.018229            
tt0452681      0.012654            
tt0108550      0.017031            
tt0100054      0.044140            
tt0472062      0.005238            
tt0100814      0.037294            
tt1010048      0.025512            
tt0100050      0.000000            
tt0247745      0.154071            
tt1109624      0.009804            
tt0109254      0.010488            
tt0104952      0.069699            
tt0119008      0.005775            
tt0111070      0.009172            
tt0425112      0.074211            
tt1790885      0.001653            
tt0381707      0.022210            
tt0360717      0.029892            
tt0145681      0.000000            
tt0172495      0.010279            
tt0116225      0.025128            
tt2096673      0.058720            
tt0218839      0.012258            
tt0113277      0.005005            
tt1253864      0.000000            
tt0110148      0.000000            
tt0080678      0.009016            
tt0758758      0.000000            
tt1205489      0.000000            
tt0937375      0.005775            
tt0101635      0.058701            
tt0162661      0.000000            
tt0800080      0.000000            
tt0126029      0.018832            
tt0166924      0.004180            
tt0110989      0.000000            
tt0031381      0.022121            
tt0295178      0.101601            
tt2034800      0.007462            
tt1119646      0.049598            
tt0955308      0.010579            
tt0119925      0.090153            
tt0250797      0.147962            
tt1491044      0.068211            
tt0120082      0.009800            
tt1711525      0.049504            
tt0105629      0.028539            
tt1645170      0.000000            
tt0348150      0.010360            
tt0368891      0.000000            
tt2911666      0.000000            
tt0113540      0.017199            
tt0097165      0.010602            
tt2191701      0.156822            
tt4651520      0.008800            
tt0088247      0.006734            
tt0398286      0.002730            
tt0368226      0.003781            
tt0478970      0.000000            
tt4972582      0.000000            
tt0119174      0.000000            
tt1392170      0.006400            
tt3152624      0.079838            
tt0109068      0.003268            
tt0119190      0.042289            
tt0103776      0.008815            
tt1013752      0.021200            
tt0142342      0.163620            
tt3402236      0.000000            
tt1092026      0.023756            
tt0101540      0.007300            
tt0253474      0.006006            
tt1065073      0.183645            
tt0046438      0.000000            
tt0092005      0.114480            
tt0042192      0.005016            
tt0463854      0.129744            
tt0114746      0.079406            
tt0472033      0.009798            
tt1408101      0.016031            
tt0465538      0.075692            
tt0470752      0.000000            
tt0127723      0.124806            
tt0104522      0.096777            
tt1675434      0.027512            
tt0120201      0.004028            
tt5753856      0.018700            
tt4550098      0.000000            
tt0064115      0.005500            
tt0122718      0.006700            
tt0032551      0.134196            
tt0365748      0.003173            
tt0104257      0.062979            
tt0993842      0.004041            
tt0337978      0.077616            
tt0388980      0.000000            
tt0488120      0.000000            
tt0101393      0.000000            
tt0100403      0.002831            
tt1798684      0.020150            
tt0102511      0.000000            
tt0263488      0.000000            
tt1979320      0.009095            
tt0245844      0.027676            
tt1300854      0.000000            
tt5074352      0.013520            
tt0363547      0.002033            
tt1385826      0.074010            
tt0047478      0.000000            
tt0316356      0.006840            
tt0244244      0.012350            
tt0108551      0.007169            
tt1276104      0.115907            
tt4555426      0.013274            
tt0245429      0.006536            
tt0104389      0.000114            
tt0109445      0.019826            
tt0758774      0.006181            
tt0327850      0.126111            
tt0102059      0.000000            
tt0259446      0.003762            
tt0109424      0.110344            
tt0339291      0.000000            
tt0433387      0.000000            
tt0338348      0.000000            
tt1424381      0.000000            
tt0115963      0.139338            
tt0349903      0.012264            
tt0120647      0.050882            
tt0286499      0.093130            
tt6294822      0.000000            
tt0102266      0.147393            
tt0454082      0.002912            
tt0454921      0.010868            
tt0045152      0.007122            
tt1132620      0.011988            
tt0100263      0.000000            
tt0118880      0.004095            
tt0114694      0.002071            
tt2562232      0.004100            
tt0800039      0.016992            
tt0115685      0.032944            
tt1598822      0.004028            
tt0104691      0.015600            
tt0071853      0.092031            
tt1371150      0.096649            
tt0112471      0.026964            
tt0157503      0.019813            
tt7608418      0.254433            
tt1823672      0.003059            
tt7608534      0.000000            
tt0139654      0.077751            
tt0119303      0.000000            
tt0458525      0.016267            
tt1832382      0.000000            
tt0120631      0.117434            
tt1392214      0.000000            
tt1446714      0.005719            
tt0322330      0.013650            
tt0093058      0.008372            
tt0095765      0.073998            
tt0128853      0.000000            
tt1716772      0.077055            
tt1187043      0.000000            
tt0101745      0.112655            
tt1288558      0.240762            
tt0116908      0.007670            
tt0117060      0.075489            
tt3076658      0.002185            
tt2404463      0.007550            
tt4574334      0.011856            
tt0043014      0.013241            
tt0422720      0.017606            
tt1285016      0.000000            
tt0974661      0.005667            
tt1458175      0.015941            
tt0395169      0.005472            
tt0086250      0.002242            
tt0309698      0.008303            
tt0087843      0.028956            
tt0118971      0.009920            
tt0398165      0.070071            
tt0110213      0.011196            
tt0184907      0.007738            
tt5420376      0.011648            
tt0116583      0.014714            
tt0399201      0.000000            
tt1028528      0.127812            
tt0117913      0.044459            
tt0848228      0.000000            
tt0758752      0.009918            
tt0424205      0.006279            
tt0448157      0.009052            
tt1837492      0.016897            
tt0052357      0.012492            
tt0105643      0.003439            
tt0308644      0.015696            
tt0033467      0.000000            
tt0200550      0.000000            
tt1605630      0.000000            
tt0100395      0.009464            
tt0264464      0.000000            
tt0101272      0.000000            
tt0980970      0.013886            
tt4846340      0.014983            
tt2304933      0.093492            
tt0217869      0.000000            
tt0266543      0.070597            
tt0185183      0.075190            
tt0258463      0.003800            
tt0115433      0.012871            
tt0139239      0.000000            
tt3741834      0.059244            
tt0293508      0.029518            
tt1193138      0.000000            
tt2294629      0.042930            
tt0246578      0.002128            
tt0106965      0.164317            
tt0104070      0.010266            
tt0202470      0.004452            
tt0120484      0.000000            
tt0077416      0.052281            
tt1142988      0.000000            
tt1559547      0.008020            
tt0105695      0.075881            
tt0147800      0.010162            
tt1524930      0.011600            
tt0056592      0.008200            
tt0032138      0.103486            
tt1024648      0.000000            
tt3470600      0.092194            
tt1201607      0.004408            
tt1509767      0.006329            
tt5296406      0.000000            
tt0103596      0.102636            
tt0146882      0.107497            
tt0120177      0.000000            
tt1843866      0.065954            
tt0099487      0.000000            
tt0472043      0.003097            
tt1650062      0.045864            
tt0163978      0.032695            
tt1981115      0.009858            
tt0120669      0.000000            
tt0373051      0.015750            
tt0338526      0.016588            
tt0114558      0.020316            
tt0072890      0.126893            
tt1099212      0.062334            
tt3464902      0.014445            
tt0106471      0.016588            
tt0810819      0.061606            
tt1409024      0.010273            
tt0431308      0.010937            
tt0830515      0.000000            
tt0145660      0.000000            
tt2379713      0.034174            
tt2692250      0.008799            
tt0103923      0.110187            
tt0106220      0.005915            
tt0183790      0.000000            
tt1638355      0.000000            
tt0320661      0.000000            
tt0276919      0.006993            
tt1931533      0.000000            
tt0119558      0.000057            
tt0815236      0.024591            
tt1037705      0.003572            
tt0371746      0.068013            
tt0290002      0.000000            
tt0467406      0.020085            
tt0104431      0.003230            
tt0762107      0.058490            
tt0429493      0.007079            
tt0311429      0.000000            
tt0115798      0.002907            
tt1060277      0.009475            
tt0057115      0.000000            
tt0364569      0.058194            
tt0099052      0.082998            
tt2582782      0.065979            
tt0111301      0.013296            
tt0118928      0.000171            
tt0450278      0.030640            
tt1242447      0.000000            
tt0116922      0.000000            
tt0119822      0.000000            
tt1345836      0.000000            
tt0101507      0.080554            
tt1731141      0.002736            
tt0105698      0.014924            
tt1951266      0.008121            
tt0817538      0.000000            
tt0273923      0.005551            
tt0101414      0.022470            
tt0059578      0.020885            
tt1587310      0.073666            
tt1706620      0.000000            
tt0111201      0.000000            
tt0318649      0.014096            
tt0109506      0.005551            
tt0102494      0.000000            
tt0110538      0.064521            
tt0328538      0.000000            
tt0330373      0.021612            
tt0101301      0.007849            
tt0384806      0.023285            
tt1131734      0.000000            
tt0095016      0.024304            
tt0413015      0.026507            
tt0099785      0.008337            
tt0426931      0.007098            
tt0112461      0.057240            
tt1981677      0.010032            
tt0099731      0.000000            
tt0108002      0.228136            
tt1798709      0.011768            
tt0790604      0.064900            
tt0154506      0.050736            
tt2293640      0.000000            
tt0099938      0.008804            
tt1104001      0.000000            
tt1791528      0.093492            
tt1185834      0.004550            
tt0427327      0.010840            
tt4046784      0.092538            
tt0884328      0.006552            
tt1133985      0.008815            
tt1638002      0.039048            
tt0102945      0.002280            
tt0414387      0.000000            
tt0181689      0.023369            
tt0117008      0.117607            
tt0808151      0.000000            
tt1243957      0.000000            
tt1028532      0.000000            
tt0120434      0.013055            
tt0053291      0.172878            
tt0172493      0.011628            
tt0227538      0.048430            
tt1483013      0.062049            
tt0100944      0.000000            
tt0974015      0.002850            
tt0455967      0.043256            
tt0117737      0.006420            
tt0443272      0.017875            
tt0167404      0.012155            
tt1078912      0.000000            
tt0413300      0.073028            
tt0101516      0.000000            
tt6048596      0.000000            
tt3850590      0.000000            
tt0166175      0.125451            
tt1542344      0.051224            
tt0050976      0.000000            
tt4682786      0.000000            
tt0265086      0.039979            
tt1340800      0.063993            
tt0112642      0.063195            
tt0101761      0.008374            
tt1155076      0.068913            
tt1245492      0.016874            
tt0101921      0.016970            
tt0116209      0.075188            
tt0111477      0.003135            
tt2179136      0.000000            
tt0396752      0.000000            
tt1386703      0.000114            
tt0407304      0.020384            
tt1402488      0.000000            
tt0113568      0.000000            
tt0073195      0.000000            
tt1403981      0.013680            
tt0181852      0.074561            
tt1637725      0.194000            
tt0948470      0.003325            
tt1318514      0.007062            
tt0119432      0.000000            
tt5519340      0.000000            
tt0327056      0.134588            
tt0267913      0.125649            
tt0325980      0.024511            
tt0032553      0.010919            
tt0114508      0.000000            
tt0112508      0.000000            
tt0099422      0.000000            
tt1564585      0.009348            
tt0119978      0.089321            
tt0281358      0.015306            
tt0125664      0.014973            
tt0449088      0.000000            
tt0099253      0.002565            
tt0274558      0.008000            
tt0401445      0.016924            
tt0118747      0.000000            
tt0415306      0.008450            
tt0042876      0.006279            
tt0887883      0.007400            
tt0372784      0.000000            
tt0103873      0.131271            
tt0898367      0.026938            
tt3501632      0.023452            
tt1355683      0.021518            
tt0892782      0.096255            
tt0449010      0.013338            
tt0112760      0.009724            
tt1045658      0.046269            
tt0816711      0.000000            
tt2674426      0.004173            
tt0814314      0.137048            
tt0110632      0.007189            
tt1855199      0.011172            
tt0878804      0.020786            
tt0027977      0.058671            
tt0101775      0.000000            
tt0051201      0.005479            
tt0289765      0.010738            
tt0816692      0.008099            
tt0198781      0.075213            
tt2106476      0.000000            
tt0172156      0.103986            
tt0209144      0.019436            
tt0120601      0.018787            
tt0773262      0.007950            
tt0480249      0.003386            
tt0112579      0.047778            
tt0105793      0.000000            
tt0289043      0.137641            
tt0335345      0.005300            
tt0120791      0.286804            
tt0457430      0.008284            
tt0116654      0.000000            
tt0240772      0.003876            
tt1038686      0.000000            
tt0377818      0.058512            
tt1464540      0.048318            
tt1049413      0.002679            
tt0457939      0.042222            
tt0082971      0.000000            
tt0118929      0.014620            
tt1951265      0.147902            
tt0119282      0.007383            
tt0101764      0.000000            
tt0109813      0.004237            
tt0017925      0.009951            
tt0960144      0.061480            
tt1156398      0.002641            
tt0102802      0.000000            
tt0319262      0.000000            
tt0424136      0.081145            
tt0116250      0.008560            
tt0110475      0.011789            
tt0335119      0.000000            
tt0118694      0.033690            
tt0108052      0.002698            
tt0942385      0.003249            
tt0117509      0.031662            
tt1457767      0.014060            
tt0332452      0.007084            
tt0241303      0.018330            
tt1454029      0.128466            
tt4016934      0.065826            
tt0163651      0.077562            
tt0464154      0.087768            
tt0106918      0.005100            
tt0822832      0.034472            
tt4474344      0.000000            
tt0120804      0.008094            
tt0272338      0.011346            
tt0258000      0.018798            
tt0034583      0.178385            
tt0338013      0.009996            
tt0061512      0.003363            
tt0145487      0.016569            
tt0375679      0.016320            
tt0163025      0.009324            
tt0287717      0.020276            
tt0113247      0.081090            
tt0434409      0.000133            
tt0093779      0.016346            
tt0945513      0.002394            
tt0098966      0.129750            
tt4731136      0.000000            
tt0450314      0.002912            
tt0064116      0.000000            
tt0110443      0.000057            
tt0317919      0.022059            
tt0257044      0.029664            
tt0201265      0.006974            
tt0493464      0.000000            
tt0840361      0.000000            
tt0053125      0.006384            
tt0381849      0.057014            
tt0114148      0.022757            
tt4649466      0.130804            
tt0120667      0.005627            
tt0118583      0.104463            
tt2278388      0.000000            
tt0101587      0.033850            
tt0119528      0.018498            
tt0373889      0.007122            
tt0104779      0.021724            
tt0159365      0.000000            
