38
t_index   tf-idf    
169       0.004
226       0.198
264       0.179
311       0.337
351       0.115
401       0.169
651       0.097
1031      0.179
1906      0.322
2009      0.179
2248      0.15
2254      0.119
2354      0.111
2552      0.155
2664      0.134
2686      0.1
3372      0.179
3775      0.211
3884      0.111
4576      0.1
4708      0.179
4717      0.093
4967      0.198
5128      0.125
5285      0.169
5320      0.198
5363      0.169
5439      0.169
5503      0.125
5736      0.155
6246      0.085
6678      0.113
6853      0.179
7036      0.09
7043      0.198
7295      0.15
7614      0.101
7837      0.065
