32
t_index   tf-idf    
226       0.005
455       0.133
806       0.219
1181      0.09
1578      0.565
1612      0.133
1711      0.097
1921      0.156
2239      0.085
3173      0.075
3224      0.312
3456      0.126
3506      0.141
3655      0.468
4177      0.126
4278      0.156
4609      0.115
4684      0.09
4837      0.077
5520      0.133
5697      0.093
6555      0.088
6875      0.063
6900      0.122
6981      0.112
7058      0.059
7330      0.126
7530      0.093
7664      0.115
7686      0.099
7697      0.071
7837      0.052
