31
t_index   tf-idf    
407       0.004
472       0.163
593       0.093
1069      0.432
1712      0.143
1829      0.13
2115      0.11
2509      0.155
2549      0.175
2560      0.118
2686      0.109
3224      0.432
3350      0.131
3507      0.163
3526      0.175
3655      0.216
4029      0.121
4065      0.163
4292      0.078
4386      0.131
5414      0.163
6096      0.116
6292      0.256
6914      0.103
7180      0.093
7212      0.196
7385      0.196
7612      0.169
7686      0.136
7837      0.071
7838      0.148
