43
t_index   tf-idf    
226       0.004
606       0.185
615       0.108
651       0.091
735       0.15
738       0.167
775       0.185
808       0.12
1158      0.167
1160      0.15
1249      0.15
1358      0.136
1387      0.185
1905      0.167
2337      0.105
2564      0.065
2577      0.115
2780      0.14
2873      0.082
3010      0.167
3224      0.37
3397      0.089
3731      0.289
3874      0.089
4060      0.15
4119      0.092
4135      0.108
4279      0.15
4710      0.096
4717      0.087
4774      0.167
5077      0.136
5630      0.167
5667      0.117
5812      0.167
6282      0.265
6678      0.105
7030      0.127
7150      0.157
7214      0.144
7295      0.14
7614      0.094
7837      0.061
