63
t_index   tf-idf    
57        0.001
92        0.079
392       0.095
408       0.068
572       0.381
735       0.099
736       0.11
1026      0.068
1343      0.055
1702      0.049
1718      0.244
1911      0.055
2111      0.095
2201      0.087
2211      0.122
2462      0.059
2500      0.052
2562      0.095
2902      0.057
2939      0.104
3173      0.118
3224      0.244
3282      0.122
3392      0.09
3655      0.488
3736      0.198
3872      0.082
4166      0.099
4456      0.066
4611      0.11
4614      0.137
4663      0.104
4695      0.059
4773      0.073
4802      0.079
5099      0.122
5297      0.065
5409      0.084
5682      0.087
5687      0.087
6118      0.104
6189      0.075
6246      0.052
6304      0.099
6491      0.095
6803      0.095
6944      0.122
6981      0.175
7012      0.071
7036      0.056
7058      0.046
7180      0.053
7234      0.119
7257      0.046
7385      0.11
7395      0.11
7446      0.092
7620      0.079
7664      0.09
7686      0.077
7697      0.055
7774      0.048
7804      0.079
