47
t_index   tf-idf    
56        0.003
226       0.19
572       0.149
736       0.172
854       0.109
1147      0.144
1304      0.149
1330      0.172
1560      0.101
1841      0.104
2059      0.107
2337      0.108
2515      0.149
2539      0.172
2658      0.19
2793      0.234
3134      0.19
3254      0.091
3655      0.19
3694      0.19
3736      0.154
3849      0.126
3884      0.107
3954      0.19
3972      0.144
4080      0.162
4274      0.088
4524      0.124
4710      0.099
5144      0.116
5233      0.116
5439      0.162
5506      0.12
5629      0.172
5681      0.124
6116      0.162
6189      0.117
6309      0.19
6508      0.098
6914      0.091
6981      0.136
6989      0.162
7016      0.172
7546      0.19
7664      0.14
7686      0.12
7774      0.075
