44
t_index   tf-idf    
211       0.002
410       0.13
950       0.143
1065      0.108
1130      0.092
1158      0.13
1162      0.286
1265      0.105
1343      0.064
1463      0.122
1595      0.143
1600      0.143
1763      0.143
1805      0.092
1908      0.143
2124      0.122
2348      0.082
2840      0.13
2940      0.143
3174      0.082
3224      0.143
4016      0.13
4029      0.081
4094      0.081
4649      0.143
4809      0.046
4896      0.092
5021      0.087
5028      0.105
5315      0.143
5387      0.068
6096      0.077
6107      0.143
6246      0.061
6292      0.594
6364      0.143
6934      0.075
6981      0.103
6989      0.244
7036      0.065
7214      0.112
7630      0.089
7664      0.105
7705      0.13
