60
t_index   tf-idf    
30        0.002
54        0.068
67        0.09
132       0.254
180       0.064
266       0.055
379       0.07
383       0.067
580       0.085
700       0.07
854       0.057
1239      0.597
1284      0.099
1289      0.085
1399      0.085
1702      0.04
1737      0.048
1866      0.09
1888      0.081
1911      0.045
2056      0.081
2059      0.056
2239      0.054
2464      0.085
2500      0.043
2847      0.038
2873      0.044
2880      0.126
2902      0.047
2909      0.105
2933      0.085
3173      0.144
3224      0.398
3286      0.06
3377      0.053
3655      0.099
3874      0.048
3988      0.053
4187      0.04
4339      0.051
4643      0.073
4677      0.104
4837      0.099
4991      0.068
5041      0.081
5144      0.06
6212      0.099
6292      0.177
6346      0.099
6555      0.056
6764      0.09
6981      0.071
6985      0.081
6989      0.085
7161      0.1
7385      0.18
7530      0.06
7601      0.124
7774      0.039
7782      0.199
