44
t_index   tf-idf    
9         0.003
180       0.128
188       0.17
453       0.151
572       0.156
606       0.2
708       0.162
889       0.128
1230      0.085
1453      0.26
1836      0.12
2544      0.2
2564      0.141
3004      0.101
3173      0.193
3370      0.135
3655      0.2
3771      0.094
3911      0.106
4176      0.113
4454      0.135
4543      0.143
4698      0.399
4710      0.104
5198      0.095
5274      0.156
5372      0.156
5553      0.128
6234      0.118
6430      0.151
6678      0.113
6692      0.123
6693      0.124
6725      0.156
6875      0.081
6981      0.143
6989      0.17
7073      0.102
7180      0.086
7315      0.156
7391      0.137
7580      0.09
7614      0.102
7686      0.126
