34
t_index   tf-idf    
36        0.011
148       0.166
266       0.093
651       0.082
657       0.135
1504      0.26
1566      0.166
1670      0.142
2075      0.166
2307      0.097
2361      0.166
2465      0.142
2732      0.061
2876      0.093
3173      0.161
3212      0.075
3282      0.166
3490      0.117
3655      0.499
3663      0.187
4623      0.301
5137      0.104
5297      0.089
5319      0.11
5450      0.1
5774      0.151
5842      0.119
6044      0.166
6878      0.091
7150      0.142
7166      0.166
7580      0.075
7620      0.108
7686      0.316
