64
t_index   tf-idf    
226       0.002
287       0.095
606       0.122
1021      0.071
1282      0.122
1520      0.19
1557      0.073
1700      0.095
1911      0.055
2139      0.22
2329      0.122
2340      0.072
2354      0.068
2411      0.122
2664      0.082
2732      0.045
2973      0.092
3173      0.059
3184      0.122
3377      0.065
3655      0.243
3663      0.068
3775      0.065
3874      0.059
3884      0.068
4120      0.083
4150      0.078
4168      0.237
4206      0.19
4211      0.087
4581      0.11
4739      0.486
4934      0.103
4951      0.085
4991      0.042
5101      0.11
5177      0.075
5233      0.074
5238      0.11
5577      0.077
5809      0.089
5835      0.099
6043      0.103
6160      0.092
6188      0.08
6252      0.246
6312      0.167
6345      0.095
6691      0.087
6822      0.092
6853      0.11
6882      0.092
6981      0.174
7035      0.08
7036      0.055
7041      0.103
7088      0.089
7155      0.095
7180      0.053
7289      0.085
7407      0.095
7604      0.079
7686      0.077
7824      0.036
