30
t_index   tf-idf    
94        0.007
126       0.218
128       0.17
572       0.17
1453      0.142
2059      0.123
2277      0.153
2291      0.218
2338      0.123
2751      0.198
2902      0.102
3312      0.153
3655      0.436
3771      0.103
4025      0.128
4090      0.198
4168      0.142
4402      0.354
4773      0.131
5021      0.132
5297      0.116
5773      0.153
5809      0.16
6000      0.115
6004      0.218
6715      0.198
6914      0.104
6963      0.177
6966      0.142
7705      0.198
