31
t_index   tf-idf    
180       0.005
337       0.241
522       0.173
606       0.241
808       0.157
1147      0.182
1737      0.115
2667      0.127
2688      0.218
2873      0.107
2876      0.134
3321      0.159
3952      0.188
4011      0.241
4274      0.111
4436      0.209
4524      0.157
4629      0.173
6280      0.241
6451      0.205
6555      0.135
6727      0.241
6728      0.241
6875      0.098
6948      0.241
7109      0.169
7161      0.121
7234      0.118
7385      0.218
7631      0.177
7686      0.152
