40
t_index   tf-idf    
106       0.004
586       0.085
593       0.073
965       0.153
1140      0.124
1204      0.169
1246      0.108
1261      0.137
1405      0.119
1841      0.185
1893      0.169
2228      0.124
2667      0.179
3166      0.338
3173      0.082
3174      0.097
3224      0.169
3368      0.153
3624      0.087
3628      0.114
3655      0.507
3849      0.112
3863      0.128
4148      0.095
4192      0.169
4710      0.176
4756      0.137
4991      0.058
5077      0.124
5335      0.153
5453      0.121
5681      0.11
5823      0.124
5836      0.086
6014      0.116
6315      0.153
6491      0.132
6824      0.124
6981      0.121
7620      0.11
