31
t_index   tf-idf    
288       0.005
572       0.186
611       0.116
798       0.238
1016      0.238
1109      0.129
1245      0.167
1429      0.18
2009      0.216
2237      0.141
2254      0.143
2261      0.238
2551      0.129
2904      0.153
3212      0.107
3397      0.115
3398      0.238
3655      0.238
3907      0.186
4614      0.134
5249      0.238
5411      0.238
6121      0.238
6472      0.164
7036      0.108
7095      0.203
7180      0.103
7492      0.193
7689      0.125
7705      0.216
7776      0.164
