53
t_index   tf-idf    
169       0.002
186       0.09
378       0.152
544       0.074
918       0.138
948       0.105
1343      0.068
1617      0.119
1721      0.075
1750      0.129
1895      0.138
1936      0.119
1963      0.129
2059      0.086
2120      0.112
2228      0.112
2270      0.119
2315      0.119
2515      0.119
2642      0.068
2653      0.07
2700      0.094
3124      0.138
3173      0.147
3174      0.087
3236      0.276
3282      0.152
3339      0.129
3485      0.238
3655      0.456
4210      0.124
4256      0.124
4738      0.138
4809      0.049
4913      0.109
4991      0.052
5436      0.129
5469      0.124
5872      0.138
6522      0.129
6523      0.091
6680      0.052
6696      0.083
6793      0.138
6900      0.119
7207      0.083
7339      0.109
7340      0.085
7385      0.276
7614      0.078
7664      0.112
7686      0.096
7834      0.07
