52
t_index   tf-idf    
179       0.002
181       0.099
226       0.187
293       0.137
333       0.169
530       0.141
748       0.128
874       0.262
1467      0.303
1664      0.111
1668      0.128
1831      0.107
1933      0.159
2051      0.116
2265      0.124
2277      0.131
2337      0.106
2346      0.108
2403      0.126
2564      0.132
2568      0.151
2583      0.088
2789      0.212
2847      0.072
3325      0.083
3377      0.1
3386      0.096
3452      0.169
3655      0.187
4018      0.1
4294      0.122
4420      0.134
4427      0.169
4731      0.074
4802      0.122
4809      0.06
4979      0.089
4980      0.12
5046      0.159
5127      0.101
5308      0.099
5681      0.122
5836      0.095
6345      0.146
6391      0.206
6981      0.134
7180      0.081
7257      0.071
7576      0.159
7614      0.19
7664      0.137
7686      0.118
