42
t_index   tf-idf    
296       0.003
458       0.091
572       0.13
593       0.072
877       0.107
1343      0.224
1870      0.096
2137      0.167
2233      0.151
2292      0.13
2348      0.192
2479      0.109
2852      0.135
2873      0.074
3278      0.151
3501      0.13
3655      0.334
3947      0.12
4117      0.151
4120      0.057
4339      0.086
4340      0.101
4436      0.073
4661      0.078
4677      0.088
4717      0.156
4728      0.123
4894      0.167
5150      0.088
5589      0.123
5681      0.109
6234      0.099
6292      0.495
6508      0.086
6706      0.167
6826      0.167
7023      0.225
7385      0.151
7492      0.135
7601      0.104
7753      0.074
7837      0.055
