64
t_index   tf-idf    
186       0.001
207       0.12
226       0.239
560       0.071
572       0.093
632       0.084
702       0.239
1024      0.078
1261      0.097
1279      0.069
1389      0.093
1448      0.217
1660      0.102
1787      0.108
1842      0.077
2150      0.181
2308      0.12
2333      0.204
2338      0.067
2434      0.082
2466      0.108
2557      0.079
2564      0.042
2793      0.074
3036      0.12
3168      0.108
3173      0.116
3174      0.069
3282      0.12
3483      0.108
3556      0.102
3655      0.359
3670      0.12
3958      0.14
4001      0.074
4025      0.07
4274      0.055
4728      0.088
4991      0.041
5049      0.097
5077      0.088
5137      0.149
5549      0.093
5635      0.204
5855      0.12
5881      0.088
5914      0.084
6051      0.102
6096      0.064
6324      0.108
6502      0.054
6603      0.108
6634      0.075
6875      0.097
6981      0.086
7140      0.068
7155      0.093
7385      0.108
7556      0.325
7671      0.12
7686      0.076
7705      0.108
7708      0.071
7733      0.076
