30
t_index   tf-idf    
429       0.006
471       0.102
606       0.235
1584      0.184
1689      0.213
2307      0.136
2354      0.264
2472      0.184
2653      0.109
2683      0.143
2917      0.235
3291      0.136
3655      0.235
3775      0.125
3872      0.158
4360      0.161
4569      0.235
4836      0.235
5387      0.111
6102      0.184
6118      0.2
6262      0.169
6273      0.235
6557      0.173
6678      0.133
6790      0.235
6875      0.095
6914      0.112
7385      0.213
7841      0.235
