36
t_index   tf-idf    
264       0.006
340       0.228
525       0.206
573       0.168
1343      0.102
1350      0.157
1356      0.194
1694      0.112
1821      0.185
2023      0.168
2252      0.151
2269      0.228
2467      0.085
2500      0.098
2916      0.228
3325      0.101
3655      0.228
3862      0.154
4436      0.099
4497      0.178
4636      0.185
4838      0.178
4991      0.078
5077      0.168
5358      0.14
6214      0.206
6502      0.103
6523      0.273
6618      0.123
6996      0.178
7245      0.206
7391      0.157
7406      0.118
7424      0.228
7664      0.168
7824      0.067
