41
t_index   tf-idf    
29        0.003
156       0.103
195       0.115
226       0.177
345       0.098
379       0.124
383       0.119
572       0.138
804       0.268
1033      0.11
1694      0.087
2037      0.094
2083      0.16
2135      0.151
2339      0.117
2557      0.117
2591      0.16
2732      0.065
2967      0.105
3173      0.342
3224      0.177
3595      0.122
3986      0.094
4013      0.185
4018      0.095
4150      0.114
4177      0.144
4259      0.301
4894      0.177
4991      0.061
5057      0.177
5506      0.112
5736      0.138
5893      0.268
5973      0.177
6102      0.138
6329      0.098
7140      0.201
7580      0.16
7686      0.112
7721      0.144
