38
t_index   tf-idf    
2         0.006
181       0.119
226       0.222
458       0.122
471       0.097
481       0.153
593       0.096
611       0.109
1039      0.189
1075      0.18
1158      0.201
2009      0.201
2500      0.095
2508      0.255
2700      0.274
2847      0.086
3254      0.107
3278      0.201
3449      0.189
3689      0.18
4081      0.072
4175      0.189
4297      0.15
4767      0.164
4809      0.071
5109      0.201
5127      0.241
5146      0.137
5369      0.201
5548      0.164
6000      0.118
6129      0.201
6498      0.135
6627      0.118
7129      0.156
7203      0.141
7664      0.164
7824      0.065
