38
t_index   tf-idf    
108       0.003
186       0.233
246       0.11
690       0.167
1702      0.079
1721      0.097
1986      0.265
1999      0.16
2337      0.112
2513      0.167
2558      0.09
2642      0.087
2695      0.138
3004      0.099
3173      0.095
3278      0.178
3324      0.197
3753      0.276
3987      0.128
4094      0.221
4131      0.114
4162      0.108
4677      0.206
4684      0.228
4894      0.197
4982      0.167
5077      0.145
5208      0.154
5925      0.122
6521      0.16
6719      0.102
6819      0.11
6981      0.282
7203      0.124
7255      0.138
7424      0.197
7686      0.124
7803      0.167
