42
t_index   tf-idf    
111       0.002
195       0.127
429       0.152
471       0.169
611       0.095
977       0.184
1276      0.176
1279      0.113
1450      0.127
1721      0.096
1806      0.194
1848      0.139
1850      0.315
1911      0.088
2065      0.194
2164      0.194
2354      0.219
2863      0.165
3173      0.281
3212      0.088
3655      0.194
4081      0.063
4710      0.101
4731      0.077
5224      0.108
5297      0.104
5553      0.125
5713      0.158
5759      0.115
5782      0.176
6000      0.103
6263      0.133
6340      0.194
6401      0.176
6502      0.088
6850      0.194
7046      0.158
7058      0.074
7161      0.195
7234      0.095
7408      0.096
7792      0.158
