37
t_index   tf-idf    
11        0.004
54        0.134
141       0.158
226       0.39
366       0.195
431       0.166
572       0.153
1360      0.137
1509      0.122
1848      0.14
2192      0.148
2430      0.132
2737      0.148
2839      0.134
3173      0.094
3212      0.088
3224      0.195
3278      0.177
3286      0.119
3422      0.113
3884      0.11
3909      0.11
4110      0.177
4145      0.195
4420      0.14
4710      0.102
4773      0.117
5061      0.177
5444      0.129
6542      0.195
6549      0.354
6912      0.148
6981      0.14
7041      0.166
7257      0.074
7293      0.195
7408      0.097
