49
t_index   tf-idf    
46        0.001
55        0.072
226       0.095
355       0.064
471       0.041
631       0.063
1445      0.065
1451      0.068
1557      0.057
1896      0.062
2439      0.053
2467      0.035
2558      0.044
2562      0.074
2564      0.034
3173      0.092
3278      0.172
3617      0.081
3629      0.063
3655      0.666
3760      0.047
3987      0.062
4119      0.047
4327      0.19
4339      0.049
4389      0.095
4540      0.074
4541      0.431
4785      0.086
4964      0.149
5006      0.081
5360      0.162
5438      0.081
5492      0.086
5503      0.06
5833      0.059
6152      0.095
6329      0.053
6347      0.074
6360      0.068
6509      0.086
6618      0.051
6680      0.033
6934      0.05
6981      0.273
6996      0.074
7102      0.074
7614      0.048
7697      0.043
