51
t_index   tf-idf    
112       0.002
173       0.12
560       0.094
611       0.077
806       0.074
854       0.091
1450      0.103
1837      0.135
2009      0.143
2025      0.257
2065      0.158
2337      0.09
2500      0.068
2551      0.172
2564      0.056
2613      0.143
2737      0.12
2767      0.143
3173      0.076
3243      0.317
3282      0.158
3452      0.143
3622      0.124
3663      0.089
3775      0.084
3874      0.076
4018      0.085
4153      0.09
4710      0.083
4717      0.074
4837      0.078
4887      0.105
4894      0.158
4937      0.143
5000      0.102
5077      0.117
5198      0.075
5295      0.135
5613      0.135
6502      0.071
6875      0.064
6981      0.455
7257      0.06
7385      0.287
7461      0.129
7507      0.102
7580      0.071
7705      0.143
7777      0.054
7790      0.105
7837      0.052
