38
t_index   tf-idf    
35        0.004
96        0.187
226       0.187
615       0.11
754       0.12
773       0.118
1205      0.425
1265      0.138
1279      0.109
1281      0.142
1362      0.111
1504      0.146
1521      0.126
1530      0.187
1560      0.099
1563      0.111
1664      0.111
1911      0.084
2251      0.134
2717      0.159
2847      0.072
3173      0.09
3629      0.124
3655      0.374
4038      0.17
4366      0.187
4539      0.129
4913      0.134
5663      0.142
5922      0.134
6000      0.099
6095      0.187
6627      0.198
6875      0.076
6981      0.134
7169      0.187
7748      0.187
7774      0.074
