70
t_index   tf-idf    
74        0.001
108       0.06
472       0.081
625       0.13
651       0.105
681       0.069
770       0.107
896       0.107
1032      0.073
1114      0.107
1208      0.057
1344      0.107
1521      0.072
1539      0.107
1666      0.073
1716      0.063
2309      0.077
2593      0.061
2695      0.075
2732      0.039
2939      0.091
3108      0.077
3152      0.079
3173      0.155
3224      0.107
3278      0.097
3282      0.107
3604      0.107
3655      0.642
3808      0.291
3909      0.06
4022      0.058
4090      0.097
4148      0.06
4162      0.059
4187      0.13
4274      0.05
4292      0.039
4294      0.07
4333      0.147
4684      0.062
4941      0.097
5041      0.087
5058      0.073
5146      0.066
5233      0.13
5383      0.091
5399      0.107
5418      0.071
5461      0.067
5485      0.084
5834      0.087
5925      0.067
5944      0.073
5945      0.081
6006      0.079
6060      0.132
6102      0.084
6258      0.065
6397      0.087
6618      0.058
6680      0.037
6875      0.087
6981      0.077
6991      0.091
7630      0.067
7697      0.097
7740      0.071
7741      0.075
7801      0.069
