32
t_index   tf-idf    
45        0.009
545       0.189
1362      0.124
1453      0.136
2348      0.12
2369      0.143
2446      0.158
2467      0.078
2500      0.089
3173      0.202
3212      0.094
3278      0.189
3655      0.209
3775      0.111
3870      0.233
3874      0.101
4176      0.119
4710      0.109
4809      0.067
5127      0.113
5308      0.111
5319      0.138
5802      0.154
5867      0.268
5871      0.209
5872      0.567
6166      0.119
6186      0.122
6875      0.085
7090      0.132
7439      0.163
7580      0.188
