34
t_index   tf-idf    
355       0.005
572       0.178
593       0.098
1230      0.097
1345      0.153
1653      0.185
1896      0.148
2099      0.194
2224      0.292
2462      0.111
2737      0.344
3130      0.228
3173      0.11
3224      0.228
3289      0.156
3321      0.151
3655      0.228
3698      0.194
3760      0.113
4131      0.132
4274      0.105
4809      0.073
4894      0.228
5041      0.185
5150      0.119
5580      0.16
5769      0.228
5945      0.172
6360      0.163
6875      0.092
7180      0.197
7234      0.111
7614      0.116
7834      0.105
