56
t_index   tf-idf    
182       0.002
226       0.13
237       0.084
572       0.102
593       0.112
606       0.13
674       0.091
1201      0.096
1343      0.058
1702      0.052
1761      0.106
2037      0.139
2346      0.076
2347      0.081
2362      0.102
2472      0.102
2564      0.046
2593      0.074
2750      0.391
2755      0.106
2768      0.13
2969      0.183
3087      0.13
3173      0.126
3174      0.075
3186      0.085
3232      0.076
3651      0.118
3655      0.26
3775      0.069
3909      0.073
3933      0.391
4036      0.088
4360      0.179
4617      0.118
4731      0.052
4880      0.13
5327      0.26
5553      0.084
5680      0.099
6420      0.13
6462      0.099
6680      0.045
6721      0.111
6981      0.093
7164      0.118
7234      0.127
7274      0.099
7322      0.13
7347      0.089
7385      0.118
7522      0.13
7618      0.13
7686      0.082
7774      0.051
7777      0.045
