44
t_index   tf-idf    
11        0.005
35        0.128
87        0.128
173       0.128
226       0.169
238       0.132
239       0.121
537       0.124
572       0.264
637       0.132
655       0.153
787       0.105
996       0.153
1196      0.144
1343      0.076
1370      0.137
1372      0.169
1374      0.118
1626      0.124
1702      0.068
1716      0.099
1862      0.144
2164      0.169
2381      0.112
2462      0.082
2527      0.116
3042      0.108
3173      0.163
3224      0.169
3245      0.116
3278      0.153
3655      0.507
4173      0.1
4187      0.069
4273      0.114
4274      0.078
5138      0.101
6680      0.058
6745      0.169
6981      0.121
7257      0.064
7705      0.153
7753      0.075
7801      0.217
