64
t_index   tf-idf    
55        0.001
191       0.073
211       0.051
226       0.199
418       0.081
474       0.078
572       0.078
607       0.078
611       0.049
660       0.073
941       0.073
1007      0.07
1203      0.318
1691      0.066
1831      0.057
2009      0.09
2148      0.07
2260      0.073
2316      0.071
2381      0.066
2562      0.078
2770      0.053
2847      0.038
3173      0.192
3212      0.09
3224      0.099
3254      0.048
3278      0.18
3404      0.09
3468      0.075
3503      0.059
3641      0.073
3655      0.596
3760      0.099
3909      0.168
4081      0.064
4148      0.056
4339      0.051
4436      0.043
4991      0.034
5580      0.07
5643      0.078
5698      0.071
5833      0.062
6292      0.177
6501      0.084
6627      0.053
6662      0.062
6713      0.119
6876      0.067
6949      0.253
6996      0.078
7012      0.058
7015      0.066
7079      0.066
7133      0.075
7180      0.043
7263      0.081
7347      0.068
7394      0.099
7580      0.045
7620      0.065
7686      0.188
7713      0.099
