61
t_index   tf-idf    
221       0.004
226       0.127
345       0.141
458       0.07
948       0.088
1186      0.069
1343      0.057
1375      0.1
1415      0.183
1458      0.127
1512      0.076
1716      0.15
1721      0.063
1930      0.115
2224      0.082
2239      0.069
2264      0.127
2290      0.103
2873      0.057
2887      0.127
3029      0.115
3224      0.637
3227      0.115
3397      0.062
3599      0.115
3706      0.108
3849      0.084
4081      0.041
4120      0.087
4162      0.07
4299      0.094
4339      0.131
4488      0.108
4490      0.115
4599      0.088
4733      0.115
5008      0.127
5041      0.103
5077      0.094
5198      0.06
5387      0.121
5507      0.096
5641      0.115
5682      0.091
5836      0.065
5840      0.086
6190      0.083
6329      0.07
6352      0.088
6383      0.086
6502      0.057
6680      0.131
6875      0.052
6981      0.091
7137      0.094
7180      0.055
7203      0.161
7418      0.078
7627      0.081
7774      0.05
7777      0.132
