68
t_index   tf-idf    
112       0.002
179       0.068
341       0.053
830       0.06
1066      0.268
1156      0.099
1203      0.316
1279      0.057
1489      0.073
1717      0.065
1976      0.08
2157      0.084
2551      0.054
2564      0.035
2646      0.069
2667      0.052
2732      0.073
2789      0.056
2909      0.052
3173      0.238
3254      0.047
3334      0.071
3392      0.073
3543      0.071
3628      0.066
3655      0.592
3714      0.145
3760      0.098
3821      0.099
3874      0.048
4132      0.099
4135      0.058
4273      0.066
4436      0.043
4456      0.106
4535      0.084
4596      0.099
4789      0.089
4837      0.049
5024      0.071
5064      0.099
5077      0.073
5232      0.077
5274      0.077
5484      0.077
5495      0.089
5663      0.075
5681      0.064
5836      0.05
6125      0.042
6181      0.154
6188      0.065
6233      0.075
6240      0.063
6304      0.16
6482      0.08
6522      0.084
6546      0.059
6555      0.055
6611      0.099
6981      0.212
7036      0.045
7119      0.046
7451      0.077
7608      0.099
7686      0.062
7701      0.066
7824      0.058
