32
t_index   tf-idf    
226       0.005
407       0.096
611       0.082
625       0.102
758       0.607
1279      0.097
2339      0.111
2444      0.143
2518      0.104
2923      0.093
3156      0.12
3173      0.081
3224      0.335
3286      0.102
3655      0.335
3911      0.089
4294      0.109
4769      0.152
5353      0.136
5428      0.118
5697      0.101
6175      0.085
6181      0.131
6242      0.123
6292      0.099
6381      0.247
6601      0.152
6627      0.089
6703      0.131
6981      0.12
6996      0.131
7035      0.111
