33
t_index   tf-idf    
226       0.005
450       0.113
471       0.065
589       0.127
606       0.15
651       0.074
735       0.121
738       0.136
874       0.21
1453      0.097
1658      0.136
1797      0.15
2322      0.234
2354      0.084
2462      0.073
2732      0.055
3246      0.113
3282      0.15
3655      0.449
4013      0.078
4187      0.061
4675      0.078
4979      0.072
5484      0.117
5811      0.136
6059      0.136
6641      0.598
7119      0.069
7180      0.065
7437      0.103
7524      0.117
7686      0.189
7689      0.079
