40
t_index   tf-idf    
181       0.002
226       0.177
239       0.127
572       0.138
580       0.151
689       0.177
1119      0.122
1122      0.138
1310      0.177
1346      0.177
1698      0.114
1737      0.085
2110      0.11
2471      0.239
2539      0.16
2936      0.243
3282      0.177
3655      0.354
3736      0.144
3843      0.321
3987      0.231
4292      0.064
4363      0.122
4611      0.16
4632      0.13
4675      0.092
4677      0.093
4837      0.088
4991      0.061
5005      0.16
5308      0.094
5472      0.13
5941      0.127
6186      0.104
6757      0.16
6909      0.151
7058      0.134
7257      0.068
7756      0.108
7799      0.151
