73
t_index   tf-idf    
92        0.001
114       0.064
226       0.09
379       0.063
389       0.058
458       0.049
572       0.07
1091      0.059
1186      0.097
1343      0.04
1374      0.063
1444      0.076
1834      0.09
1839      0.07
1894      0.076
2348      0.052
2403      0.061
2452      0.081
2484      0.063
2518      0.056
2663      0.09
2683      0.055
2696      0.269
2770      0.048
2902      0.042
2948      0.09
3107      0.057
3173      0.043
3224      0.718
3278      0.081
3422      0.052
3460      0.076
3655      0.09
3667      0.064
3672      0.066
3773      0.07
3791      0.076
3879      0.09
3988      0.048
4006      0.055
4018      0.048
4081      0.058
4187      0.073
4749      0.056
5084      0.09
5100      0.076
5159      0.066
5578      0.063
5771      0.076
5909      0.053
5918      0.059
5944      0.062
6175      0.045
6186      0.053
6189      0.055
6226      0.061
6246      0.038
6292      0.32
6329      0.05
6623      0.07
6630      0.049
6693      0.056
6772      0.05
6882      0.068
6981      0.129
7031      0.064
7036      0.041
7088      0.066
7234      0.044
7321      0.066
7385      0.081
7705      0.081
7801      0.058
