34
t_index   tf-idf    
195       0.01
226       0.178
266       0.199
458       0.098
572       0.139
687       0.178
1362      0.106
1872      0.152
1892      0.161
1959      0.178
2564      0.063
3325      0.079
3544      0.178
3655      0.178
3663      0.201
3820      0.289
3977      0.178
4075      0.178
4081      0.058
4532      0.145
4809      0.057
5129      0.12
5258      0.152
5429      0.135
5810      0.135
5836      0.091
6066      0.12
6223      0.189
6754      0.096
6914      0.255
7135      0.139
7155      0.139
7408      0.088
7705      0.484
