58
t_index   tf-idf    
78        0.004
186       0.092
226       0.154
287       0.121
530       0.117
572       0.121
593       0.066
625       0.094
634       0.154
651       0.076
674       0.108
854       0.089
1339      0.14
1512      0.183
1831      0.177
2291      0.154
2472      0.121
2602      0.154
2664      0.104
2847      0.06
2885      0.125
3173      0.075
3224      0.154
3286      0.094
3291      0.09
3577      0.14
3655      0.154
3715      0.131
3811      0.131
3909      0.174
3955      0.154
4102      0.154
4631      0.154
4677      0.162
4707      0.121
4991      0.053
5021      0.094
5077      0.114
5115      0.121
5198      0.073
5218      0.154
5272      0.131
5314      0.14
5525      0.114
5828      0.111
6151      0.154
6186      0.09
6219      0.121
6292      0.092
6381      0.114
6521      0.125
6722      0.125
6882      0.234
6981      0.111
6985      0.125
7015      0.204
7131      0.121
7664      0.227
